홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
19,2012,7,16,5,2458.2,89.1,82.0,108.0,75.0,104.0,6.2,128.2
19,2012,7,16,6,2349.2,88.7,82.0,108.0,75.0,104.0,6.1,128.3
19,2012,7,16,7,2241.5,88.1,79.0,108.0,75.0,103.0,6.0,128.4
19,2012,7,16,8,2136.0,86.8,79.0,108.0,75.0,103.0,5.8,128.5
19,2012,7,16,9,2032.2,86.9,79.0,108.0,75.0,103.0,5.7,128.7
19,2012,7,16,10,1929.9,86.9,79.0,108.0,75.0,103.0,5.6,128.8
19,2012,7,16,11,1830.0,86.9,79.0,108.0,75.0,103.0,5.5,128.9
19,2012,7,16,12,1739.7,86.9,79.0,108.0,75.0,103.0,5.4,129.1
19,2012,7,16,13,1664.2,86.9,79.0,108.0,75.0,103.0,5.2,129.2
19,2012,7,16,14,1596.3,86.9,79.0,108.0,75.0,103.0,5.1,129.3
19,2012,7,16,15,1526.7,87.0,79.0,108.0,75.0,103.0,5.1,129.4
19,2012,7,16,16,1452.6,86.9,79.0,108.0,74.0,103.0,5.0,129.6
19,2012,7,16,17,1373.5,86.9,79.0,108.0,74.0,103.0,4.9,129.7
19,2012,7,16,18,1291.8,86.9,79.0,108.0,72.0,101.0,4.8,129.8
19,2012,7,16,19,1210.8,86.8,79.0,108.0,68.0,100.0,4.7,129.9
19,2012,7,16,20,1134.8,86.6,79.0,108.0,68.0,100.0,4.6,130.0
19,2012,7,16,21,1068.0,86.5,79.0,108.0,64.0,99.0,4.6,130.1
19,2012,7,16,22,1013.9,86.4,79.0,108.0,54.0,96.0,4.5,130.2
19,2012,7,16,23,974.5,86.4,79.0,108.0,49.0,95.0,4.4,130.3
19,2012,7,16,24,947.6,86.4,79.0,108.0,35.0,86.0,4.4,130.4
19,2012,7,17,1,929.6,86.4,79.0,108.0,32.0,76.0,4.3,130.4
19,2012,7,17,2,917.3,86.3,79.0,108.0,26.0,63.0,4.2,130.5
20,2012,8,14,22,63.6,60.8,50.0,63.0,13.0,30.0,2.0,130.1
20,2012,8,14,23,66.0,60.8,50.0,63.0,12.0,22.0,2.0,130.0
20,2012,8,14,24,69.5,59.9,50.0,64.0,11.0,12.0,2.0,130.0
20,2012,8,15,1,74.2,58.6,36.0,63.0,11.0,7.0,1.9,130.0
20,2012,8,15,2,80.3,57.7,35.0,63.0,10.0,7.0,1.9,129.9
20,2012,8,15,3,87.7,57.3,35.0,63.0,10.0,7.0,1.9,129.9
20,2012,8,15,4,96.7,55.3,28.0,63.0,3.0,6.0,1.9,129.9
20,2012,8,15,5,107.1,53.3,27.0,63.0,0.0,3.0,1.9,129.9
20,2012,8,15,6,119.0,52.8,28.0,56.0,0.0,0.0,1.9,129.8
20,2012,8,15,7,132.4,51.9,25.0,43.0,0.0,0.0,1.9,129.8
20,2012,8,15,8,147.1,49.6,24.0,29.0,0.0,0.0,1.9,129.7
20,2012,8,15,9,163.2,44.7,23.0,17.0,0.0,1.0,1.9,129.7
20,2012,8,15,10,180.4,37.7,15.0,10.0,0.0,1.0,1.8,129.7
20,2012,8,15,11,198.6,31.5,6.0,8.0,0.0,1.0,1.8,129.6
20,2012,8,15,12,217.7,27.0,5.0,6.0,0.0,1.0,1.8,129.6
20,2012,8,15,13,237.3,21.6,5.0,6.0,0.0,1.0,1.8,129.6
20,2012,8,15,14,257.3,17.1,5.0,6.0,0.0,1.0,1.8,129.5
20,2012,8,15,15,277.5,13.1,5.0,6.0,0.0,1.0,1.8,129.5
20,2012,8,15,16,297.5,11.6,5.0,6.0,0.0,1.0,1.8,129.5
20,2012,8,15,17,317.1,12.6,5.0,10.0,0.0,1.0,1.8,129.5
20,2012,8,15,18,336.4,13.4,10.0,15.0,0.0,1.0,1.8,129.4
20,2012,8,15,19,355.4,21.0,17.0,20.0,0.0,1.0,1.8,129.4
20,2012,8,15,20,374.0,26.0,24.0,24.0,0.0,8.0,1.8,129.4
20,2012,8,15,21,392.1,27.4,26.0,26.0,11.0,17.0,1.8,129.4
20,2012,8,15,22,409.6,28.4,28.0,27.0,21.0,20.0,1.9,129.4
20,2012,8,15,23,426.5,29.9,28.0,29.0,28.0,24.0,1.9,129.4
20,2012,8,15,24,442.5,31.4,28.0,31.0,34.0,25.0,1.9,129.4
20,2012,8,16,1,457.6,33.5,28.0,31.0,35.0,26.0,1.9,129.4
20,2012,8,16,2,471.7,35.6,28.0,31.0,38.0,28.0,1.9,129.4
20,2012,8,16,3,484.8,37.4,30.0,35.0,41.0,30.0,2.0,129.4
20,2012,8,16,4,496.9,39.4,30.0,38.0,45.0,32.0,2.0,129.4
20,2012,8,16,5,508.0,41.2,30.0,38.0,51.0,35.0,2.1,129.4
20,2012,8,16,6,518.3,42.4,30.0,38.0,54.0,42.0,2.2,129.4
20,2012,8,16,7,527.9,42.7,30.0,39.0,57.0,43.0,2.4,129.4
20,2012,8,16,8,537.0,43.0,30.0,45.0,58.0,43.0,2.5,129.4
20,2012,8,16,9,545.8,43.3,30.0,46.0,58.0,43.0,2.6,129.5
20,2012,8,16,10,554.5,44.0,30.0,47.0,62.0,47.0,2.6,129.5
20,2012,8,16,11,563.3,44.2,30.0,47.0,64.0,49.0,2.6,129.5
20,2012,8,16,12,572.5,44.5,30.0,47.0,66.0,50.0,2.6,129.5
20,2012,8,16,13,582.1,44.8,30.0,47.0,67.0,50.0,2.6,129.6
20,2012,8,16,14,592.0,45.8,30.0,47.0,67.0,50.0,2.6,129.6
20,2012,8,16,15,602.1,46.2,30.0,47.0,68.0,50.0,2.7,129.6
20,2012,8,16,16,612.3,46.4,31.0,47.0,68.0,50.0,2.7,129.6
20,2012,8,16,17,622.5,46.7,31.0,47.0,68.0,50.0,2.8,129.7
20,2012,8,16,18,632.6,46.8,31.0,48.0,68.0,50.0,2.8,129.7
20,2012,8,16,19,642.5,47.4,31.0,71.0,68.0,50.0,2.8,129.7
20,2012,8,16,20,652.2,50.4,31.0,76.0,69.0,50.0,2.9,129.7
20,2012,8,16,21,661.7,55.3,32.0,85.0,70.0,56.0,3.1,129.7
20,2012,8,16,22,670.9,59.3,33.0,88.0,72.0,58.0,3.5,129.8
20,2012,8,16,23,679.5,62.1,35.0,89.0,72.0,63.0,3.8,129.8
20,2012,8,16,24,687.5,62.8,35.0,89.0,73.0,66.0,3.9,129.8
20,2012,8,17,1,694.5,63.1,35.0,90.0,74.0,66.0,3.8,129.8
20,2012,8,17,2,700.5,63.2,35.0,90.0,74.0,66.0,3.7,129.8
20,2012,8,17,3,705.4,63.2,35.0,90.0,74.0,65.0,3.6,129.9
20,2012,8,17,4,709.1,63.2,35.0,90.0,74.0,65.0,3.6,129.9
20,2012,8,17,5,711.8,63.2,35.0,90.0,74.0,65.0,3.5,129.9
20,2012,8,17,6,713.4,63.2,35.0,90.0,74.0,65.0,3.4,129.9
20,2012,8,17,7,714.1,63.2,35.0,89.0,74.0,65.0,3.4,130.0
20,2012,8,17,8,713.9,63.2,35.0,87.0,74.0,65.0,3.4,130.0
20,2012,8,17,9,712.9,63.2,35.0,86.0,74.0,65.0,3.4,130.0
20,2012,8,17,10,711.1,63.1,35.0,86.0,74.0,65.0,3.4,130.1
20,2012,8,17,11,708.4,63.0,35.0,86.0,74.0,65.0,3.4,130.1
20,2012,8,17,12,704.9,62.8,35.0,86.0,63.0,65.0,3.4,130.1
20,2012,8,17,13,700.5,62.9,35.0,86.0,53.0,65.0,3.4,130.2
20,2012,8,17,14,695.3,62.7,34.0,86.0,46.0,58.0,3.4,130.2
20,2012,8,17,15,689.0,62.3,33.0,86.0,40.0,49.0,3.4,130.2
20,2012,8,17,16,681.6,61.9,33.0,86.0,39.0,46.0,3.4,130.3
20,2012,8,17,17,673.1,61.5,34.0,86.0,36.0,42.0,3.4,130.3
20,2012,8,17,18,663.4,61.0,33.0,86.0,33.0,41.0,3.3,130.3
20,2012,8,17,19,652.8,60.8,33.0,86.0,29.0,40.0,3.3,130.4
20,2012,8,17,20,641.4,61.9,33.0,86.0,23.0,38.0,3.3,130.4
20,2012,8,17,21,629.3,63.1,43.0,86.0,20.0,36.0,3.3,130.4
20,2012,8,17,22,616.7,63.2,43.0,86.0,20.0,35.0,3.3,130.5
20,2012,8,17,23,603.6,63.2,43.0,86.0,20.0,32.0,3.2,130.5
20,2012,8,17,24,590.3,63.2,43.0,87.0,20.0,25.0,3.2,130.5
20,2012,8,18,1,576.8,63.2,43.0,81.0,16.0,24.0,3.1,130.5
20,2012,8,18,2,563.4,63.0,43.0,76.0,14.0,24.0,3.1,130.6
20,2012,8,18,3,550.0,61.6,37.0,71.0,12.0,24.0,3.1,130.6
20,2012,8,18,4,536.8,60.6,30.0,67.0,11.0,20.0,3.0,130.6
20,2012,8,18,5,523.8,52.4,23.0,65.0,11.0,18.0,3.0,130.7
20,2012,8,18,6,511.1,46.3,21.0,64.0,10.0,17.0,3.0,130.7
20,2012,8,18,7,498.7,42.5,19.0,62.0,10.0,17.0,2.9,130.7
20,2012,8,18,8,486.7,40.1,19.0,60.0,10.0,17.0,2.9,130.7
20,2012,8,18,9,475.1,38.7,19.0,60.0,10.0,17.0,2.9,130.8
20,2012,8,18,10,463.9,37.2,19.0,60.0,10.0,17.0,2.9,130.8
20,2012,8,18,11,453.2,35.1,19.0,56.0,9.0,17.0,2.8,130.8
20,2012,8,18,12,443.1,33.0,17.0,53.0,8.0,17.0,2.8,130.9
20,2012,8,18,13,433.3,30.6,17.0,53.0,6.0,17.0,2.8,130.9
20,2012,8,18,14,423.9,28.1,17.0,53.0,6.0,17.0,2.8,130.9
20,2012,8,18,15,414.7,26.1,17.0,52.0,5.0,11.0,2.8,130.9
20,2012,8,18,16,405.7,24.9,19.0,46.0,4.0,9.0,2.7,131.0
20,2012,8,18,17,396.8,24.6,19.0,45.0,4.0,4.0,2.7,131.0
20,2012,8,18,18,388.1,24.3,19.0,44.0,4.0,1.0,2.7,131.0
20,2012,8,18,19,379.5,23.9,19.0,44.0,4.0,1.0,2.7,131.0
20,2012,8,18,20,371.2,23.4,19.0,44.0,4.0,1.0,2.7,131.0
20,2012,8,18,21,363.1,23.4,19.0,44.0,4.0,1.0,2.7,131.1
20,2012,8,18,22,355.3,23.3,19.0,44.0,4.0,9.0,2.6,131.1
20,2012,8,18,23,347.7,23.0,20.0,44.0,5.0,9.0,2.6,131.1
20,2012,8,18,24,340.4,22.0,20.0,44.0,5.0,9.0,2.6,131.1
20,2012,8,19,1,333.4,21.6,19.0,44.0,5.0,9.0,2.6,131.1
20,2012,8,19,2,326.7,21.4,19.0,43.0,5.0,9.0,2.6,131.1
20,2012,8,19,3,320.2,21.1,19.0,20.0,5.0,9.0,2.6,131.2
20,2012,8,19,4,314.2,21.0,19.0,15.0,5.0,9.0,2.5,131.2
20,2012,8,19,5,308.4,20.5,19.0,6.0,5.0,9.0,2.5,131.2
20,2012,8,19,6,302.9,17.7,18.0,3.0,5.0,9.0,2.5,131.2
20,2012,8,19,7,297.7,12.9,17.0,2.0,5.0,9.0,2.5,131.2
20,2012,8,19,8,292.8,8.9,15.0,2.0,5.0,9.0,2.5,131.2
20,2012,8,19,9,288.3,6.1,15.0,1.0,5.0,9.0,2.5,131.2
20,2012,8,19,10,284.2,5.4,15.0,1.0,5.0,9.0,2.4,131.2
20,2012,8,19,11,280.4,5.2,15.0,1.0,5.0,9.0,2.4,131.3
20,2012,8,19,12,277.1,5.1,15.0,1.0,5.0,9.0,2.4,131.3
20,2012,8,19,13,274.1,5.1,15.0,1.0,2.0,9.0,2.4,131.3
20,2012,8,19,14,271.3,5.1,15.0,1.0,1.0,9.0,2.4,131.3
20,2012,8,19,15,268.5,5.1,15.0,3.0,1.0,9.0,2.4,131.3
20,2012,8,19,16,265.6,5.1,15.0,4.0,1.0,8.0,2.4,131.3
20,2012,8,19,17,262.3,5.2,15.0,4.0,1.0,8.0,2.4,131.3
20,2012,8,19,18,258.8,5.5,15.0,4.0,1.0,8.0,2.4,131.4
20,2012,8,19,19,255.1,5.5,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,19,20,251.2,5.5,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,19,21,247.4,5.4,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,19,22,243.5,5.4,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,19,23,239.6,5.3,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,19,24,235.8,5.6,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,1,232.2,7.0,16.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,2,228.6,7.5,22.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,3,225.1,7.6,23.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,4,221.8,7.6,24.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,5,218.7,7.5,24.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,6,215.8,6.4,14.0,4.0,1.0,8.0,2.3,131.4
20,2012,8,20,7,213.0,5.9,15.0,4.0,1.0,8.0,2.2,131.4
20,2012,8,20,8,210.4,6.4,16.0,3.0,1.0,8.0,2.2,131.4
20,2012,8,20,9,208.0,6.9,17.0,3.0,1.0,9.0,2.2,131.4
20,2012,8,20,10,206.0,7.7,17.0,4.0,1.0,9.0,2.2,131.5
20,2012,8,20,11,204.5,8.2,19.0,4.0,1.0,11.0,2.2,131.5
20,2012,8,20,12,203.4,8.3,19.0,4.0,3.0,11.0,2.2,131.5
20,2012,8,20,13,202.6,8.3,19.0,4.0,4.0,11.0,2.2,131.5
20,2012,8,20,14,202.0,8.3,19.0,4.0,3.0,11.0,2.2,131.5
20,2012,8,20,15,201.4,8.1,19.0,4.0,3.0,11.0,2.2,131.5
20,2012,8,20,16,200.8,7.8,19.0,4.0,3.0,3.0,2.2,131.5
20,2012,8,20,17,200.2,7.7,19.0,4.0,3.0,3.0,2.2,131.5
20,2012,8,20,18,199.7,7.8,19.0,4.0,3.0,3.0,2.2,131.5
20,2012,8,20,19,199.4,8.3,19.0,4.0,3.0,3.0,2.2,131.5
20,2012,8,20,20,199.2,8.7,20.0,5.0,3.0,3.0,2.2,131.5
20,2012,8,20,21,199.3,9.3,22.0,5.0,3.0,3.0,2.2,131.5
20,2012,8,20,22,199.8,9.7,23.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,20,23,200.6,9.9,23.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,20,24,201.8,10.1,23.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,21,1,203.3,10.0,21.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,21,2,205.4,10.1,21.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,21,3,207.9,10.2,21.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,21,4,210.9,10.3,21.0,5.0,3.0,4.0,2.2,131.5
20,2012,8,21,5,214.4,10.5,21.0,5.0,4.0,4.0,2.2,131.5
20,2012,8,21,6,218.4,10.5,22.0,5.0,4.0,4.0,2.2,131.5
20,2012,8,21,7,222.9,11.0,22.0,6.0,4.0,4.0,2.2,131.6
20,2012,8,21,8,227.8,13.6,21.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,9,233.4,16.8,28.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,10,239.6,18.2,32.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,11,246.6,18.6,36.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,12,254.4,18.8,36.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,13,263.0,19.0,36.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,14,272.4,20.4,36.0,7.0,4.0,4.0,2.2,131.6
20,2012,8,21,15,282.5,20.8,36.0,11.0,4.0,4.0,2.2,131.6
20,2012,8,21,16,293.2,21.9,36.0,11.0,17.0,7.0,2.2,131.6
20,2012,8,21,17,304.5,22.0,37.0,11.0,17.0,9.0,2.3,131.7
20,2012,8,21,18,316.5,22.5,37.0,11.0,17.0,9.0,2.3,131.7
20,2012,8,21,19,329.2,22.5,37.0,11.0,17.0,9.0,2.4,131.7
20,2012,8,21,20,342.6,23.5,37.0,11.0,17.0,9.0,2.5,131.7
20,2012,8,21,21,356.9,27.1,37.0,12.0,17.0,9.0,2.6,131.7
20,2012,8,21,22,372.0,28.9,37.0,12.0,18.0,20.0,2.7,131.7
20,2012,8,21,23,387.9,29.1,44.0,10.0,20.0,20.0,2.8,131.7
20,2012,8,21,24,404.7,29.7,46.0,9.0,20.0,20.0,2.8,131.7
20,2012,8,22,1,422.2,30.5,51.0,9.0,20.0,20.0,2.9,131.7
20,2012,8,22,2,440.5,30.9,52.0,9.0,26.0,20.0,3.0,131.7
20,2012,8,22,3,459.5,30.9,64.0,9.0,31.0,19.0,3.0,131.7
20,2012,8,22,4,479.3,30.7,68.0,9.0,30.0,19.0,3.0,131.7
20,2012,8,22,5,499.9,30.8,68.0,9.0,30.0,17.0,3.0,131.7
20,2012,8,22,6,521.4,31.0,68.0,9.0,30.0,17.0,3.0,131.7
20,2012,8,22,7,543.9,31.1,69.0,9.0,30.0,17.0,3.0,131.7
20,2012,8,22,8,567.6,31.1,69.0,9.0,30.0,18.0,3.0,131.8
20,2012,8,22,9,592.5,32.8,69.0,10.0,30.0,18.0,3.0,131.8
20,2012,8,22,10,618.9,34.6,70.0,10.0,30.0,18.0,3.1,131.8
20,2012,8,22,11,646.8,34.9,65.0,10.0,31.0,23.0,3.1,131.8
20,2012,8,22,12,676.2,35.2,64.0,11.0,39.0,26.0,3.1,131.8
20,2012,8,22,13,707.3,35.8,63.0,12.0,42.0,26.0,3.1,131.8
20,2012,8,22,14,739.9,37.3,63.0,17.0,43.0,29.0,3.2,131.9
20,2012,8,22,15,774.1,39.4,64.0,19.0,47.0,30.0,3.2,131.9
20,2012,8,22,16,809.8,42.7,65.0,21.0,48.0,30.0,3.2,131.9
20,2012,8,22,17,846.8,44.2,68.0,22.0,51.0,32.0,3.3,131.9
20,2012,8,22,18,884.9,45.4,68.0,23.0,52.0,35.0,3.4,132.0
20,2012,8,22,19,924.2,45.6,68.0,24.0,53.0,36.0,3.5,132.0
20,2012,8,22,20,964.3,45.6,66.0,24.0,55.0,37.0,3.7,132.0
20,2012,8,22,21,1005.4,45.1,67.0,24.0,55.0,37.0,3.7,132.0
20,2012,8,22,22,1047.3,45.1,67.0,25.0,55.0,37.0,3.7,132.1
20,2012,8,22,23,1090.0,45.4,67.0,25.0,55.0,37.0,3.8,132.1
20,2012,8,22,24,1133.3,45.7,69.0,25.0,55.0,37.0,3.7,132.1
20,2012,8,23,1,1177.0,45.8,69.0,25.0,55.0,37.0,3.7,132.1
20,2012,8,23,2,1220.9,46.7,69.0,28.0,55.0,37.0,3.8,132.2
20,2012,8,23,3,1264.6,48.6,69.0,33.0,56.0,41.0,3.9,132.2
20,2012,8,23,4,1307.8,54.5,69.0,47.0,59.0,44.0,4.0,132.2
20,2012,8,23,5,1350.0,60.9,68.0,52.0,60.0,68.0,4.1,132.3
20,2012,8,23,6,1390.6,65.2,67.0,61.0,60.0,70.0,4.4,132.3
20,2012,8,23,7,1429.2,68.8,66.0,65.0,48.0,77.0,4.9,132.3
20,2012,8,23,8,1465.3,71.4,66.0,67.0,49.0,84.0,5.3,132.4
20,2012,8,23,9,1498.2,74.1,69.0,67.0,58.0,89.0,5.5,132.4
20,2012,8,23,10,1527.4,75.7,72.0,68.0,58.0,89.0,5.6,132.5
20,2012,8,23,11,1552.6,76.4,73.0,69.0,59.0,88.0,5.6,132.5
20,2012,8,23,12,1573.3,76.7,73.0,70.0,59.0,88.0,5.5,132.6
20,2012,8,23,13,1589.5,77.3,73.0,71.0,58.0,89.0,5.4,132.6
20,2012,8,23,14,1601.0,78.0,74.0,72.0,56.0,89.0,5.4,132.7
20,2012,8,23,15,1607.9,78.7,73.0,72.0,56.0,89.0,5.4,132.7
20,2012,8,23,16,1610.2,79.2,73.0,71.0,57.0,80.0,5.4,132.8
20,2012,8,23,17,1608.2,78.9,73.0,71.0,51.0,80.0,5.3,132.9
20,2012,8,23,18,1602.0,76.3,66.0,71.0,45.0,80.0,5.3,132.9
20,2012,8,23,19,1592.0,73.3,62.0,71.0,46.0,80.0,5.2,133.0
20,2012,8,23,20,1578.5,72.0,58.0,72.0,46.0,81.0,5.2,133.0
20,2012,8,23,21,1561.6,71.6,58.0,72.0,46.0,81.0,5.2,133.1
20,2012,8,23,22,1541.8,71.6,58.0,72.0,46.0,81.0,5.2,133.2
20,2012,8,23,23,1519.3,71.5,58.0,68.0,46.0,81.0,5.1,133.2
20,2012,8,23,24,1494.5,70.2,58.0,68.0,46.0,81.0,5.1,133.3
20,2012,8,24,1,1467.6,69.6,58.0,68.0,47.0,81.0,5.0,133.3
20,2012,8,24,2,1439.1,68.3,57.0,68.0,46.0,80.0,5.0,133.4
20,2012,8,24,3,1409.2,68.2,57.0,68.0,38.0,80.0,4.9,133.4
20,2012,8,24,4,1378.1,67.8,57.0,68.0,35.0,80.0,4.8,133.5
20,2012,8,24,5,1346.1,67.8,57.0,69.0,34.0,75.0,4.8,133.5
20,2012,8,24,6,1313.6,66.8,57.0,69.0,30.0,72.0,4.7,133.6
20,2012,8,24,7,1280.9,63.7,57.0,69.0,29.0,72.0,4.6,133.6
20,2012,8,24,8,1248.4,62.2,50.0,70.0,26.0,69.0,4.6,133.7
20,2012,8,24,9,1216.2,62.2,48.0,70.0,25.0,69.0,4.5,133.7
20,2012,8,24,10,1184.4,61.6,43.0,70.0,24.0,68.0,4.5,133.8
20,2012,8,24,11,1153.3,60.9,42.0,70.0,21.0,66.0,4.4,133.8
20,2012,8,24,12,1122.8,60.6,30.0,70.0,21.0,63.0,4.3,133.8
20,2012,8,24,13,1093.1,60.7,25.0,70.0,21.0,62.0,4.3,133.9
20,2012,8,24,14,1064.2,60.6,25.0,70.0,21.0,61.0,4.2,133.9
20,2012,8,24,15,1036.0,60.6,25.0,70.0,22.0,61.0,4.2,133.9
20,2012,8,24,16,1008.8,60.4,24.0,70.0,22.0,61.0,4.1,134.0
20,2012,8,24,17,982.4,60.3,24.0,69.0,22.0,61.0,4.1,134.0
20,2012,8,24,18,957.0,60.2,24.0,69.0,21.0,61.0,4.0,134.0
20,2012,8,24,19,932.5,58.6,23.0,69.0,18.0,61.0,4.0,134.1
20,2012,8,24,20,908.9,56.4,20.0,68.0,17.0,61.0,3.9,134.1
20,2012,8,24,21,886.2,54.7,20.0,67.0,17.0,57.0,3.9,134.1
20,2012,8,24,22,864.3,54.0,20.0,62.0,16.0,54.0,3.9,134.1
20,2012,8,24,23,843.2,53.2,20.0,60.0,15.0,30.0,3.8,134.1
20,2012,8,24,24,822.9,51.7,19.0,58.0,6.0,28.0,3.8,134.2
20,2012,8,25,1,803.3,49.7,17.0,57.0,6.0,21.0,3.7,134.2
20,2012,8,25,2,784.4,46.3,13.0,55.0,6.0,14.0,3.7,134.2
20,2012,8,25,3,766.2,44.7,12.0,54.0,6.0,9.0,3.7,134.2
20,2012,8,25,4,748.5,43.8,12.0,55.0,6.0,6.0,3.7,134.2
20,2012,8,25,5,731.5,43.7,12.0,55.0,7.0,6.0,3.6,134.2
20,2012,8,25,6,715.0,43.6,12.0,54.0,9.0,7.0,3.6,134.2
20,2012,8,25,7,699.1,43.7,13.0,54.0,8.0,6.0,3.6,134.2
20,2012,8,25,8,683.8,43.9,13.0,54.0,8.0,6.0,3.5,134.2
20,2012,8,25,9,669.0,44.1,12.0,54.0,7.0,6.0,3.5,134.2
20,2012,8,25,10,654.9,43.9,13.0,51.0,6.0,4.0,3.5,134.2
20,2012,8,25,11,641.3,43.9,13.0,46.0,6.0,4.0,3.4,134.2
20,2012,8,25,12,628.2,43.1,13.0,31.0,6.0,4.0,3.4,134.1
20,2012,8,25,13,615.5,41.3,14.0,26.0,6.0,4.0,3.4,134.1
20,2012,8,25,14,603.2,35.3,14.0,17.0,8.0,4.0,3.4,134.1
20,2012,8,25,15,591.2,28.4,13.0,13.0,8.0,4.0,3.3,134.1
20,2012,8,25,16,579.5,23.6,13.0,11.0,7.0,4.0,3.3,134.1
20,2012,8,25,17,568.1,19.4,13.0,11.0,7.0,4.0,3.3,134.1
20,2012,8,25,18,556.8,16.4,10.0,10.0,7.0,4.0,3.3,134.1
20,2012,8,25,19,545.6,13.5,7.0,9.0,7.0,4.0,3.2,134.0
20,2012,8,25,20,534.6,11.8,6.0,8.0,7.0,4.0,3.2,134.0
21,2012,8,25,21,523.6,10.9,6.0,7.0,7.0,4.0,3.2,134.0
21,2012,8,30,1,333.0,19.5,10.0,32.0,7.0,13.0,2.7,132.8
21,2012,8,30,2,308.9,19.5,10.0,32.0,7.0,13.0,2.7,132.8
21,2012,8,30,3,302.9,19.6,10.0,32.0,7.0,13.0,2.7,132.9
21,2012,8,30,4,330.6,19.6,10.0,32.0,7.0,13.0,2.7,132.9
21,2012,8,30,5,382.3,19.6,10.0,32.0,6.0,12.0,2.7,132.9
21,2012,8,30,6,445.7,19.6,10.0,32.0,5.0,11.0,2.7,132.9
21,2012,8,30,7,521.2,19.6,10.0,32.0,4.0,11.0,2.7,132.9
21,2012,8,30,8,616.5,19.7,10.0,37.0,4.0,10.0,2.7,132.9
21,2012,8,30,9,755.3,20.7,10.0,38.0,4.0,9.0,2.6,132.9
21,2012,8,30,10,963.4,24.4,11.0,41.0,1.0,4.0,2.6,133.0
21,2012,8,30,11,1259.7,29.4,11.0,47.0,5.0,9.0,2.7,133.0
21,2012,8,30,12,1645.8,35.9,16.0,48.0,9.0,12.0,2.7,133.0
21,2012,8,30,13,2062.7,43.4,21.0,51.0,20.0,18.0,2.7,133.0
21,2012,8,30,14,2439.3,48.4,30.0,51.0,28.0,26.0,2.7,133.0
21,2012,8,30,15,2718.3,52.5,37.0,52.0,37.0,31.0,2.7,133.0
21,2012,8,30,16,2857.6,53.9,41.0,55.0,39.0,33.0,2.7,133.1
21,2012,8,30,17,2862.2,56.7,42.0,59.0,42.0,34.0,2.8,133.1
21,2012,8,30,18,2755.6,70.2,43.0,67.0,43.0,37.0,2.9,133.1
21,2012,8,30,19,2589.3,81.8,49.0,67.0,45.0,55.0,3.1,133.2
21,2012,8,30,20,2417.2,88.0,60.0,63.0,87.0,70.0,3.3,133.2
21,2012,8,30,21,2276.7,89.7,63.0,57.0,95.0,77.0,3.6,133.2
21,2012,8,30,22,2194.6,89.4,63.0,52.0,98.0,78.0,4.0,133.3
21,2012,8,30,23,2172.8,88.6,62.0,49.0,101.0,78.0,4.5,133.4
21,2012,8,30,24,2204.8,87.2,62.0,50.0,102.0,79.0,4.8,133.4
21,2012,8,31,1,2276.7,85.1,62.0,50.0,103.0,79.0,5.1,133.5
21,2012,8,31,2,2372.3,83.0,62.0,50.0,103.0,79.0,5.4,133.6
21,2012,8,31,3,2473.6,81.8,63.0,51.0,104.0,80.0,5.7,133.7
21,2012,8,31,4,2563.6,81.5,63.0,52.0,105.0,80.0,6.0,133.8
21,2012,8,31,5,2630.1,81.6,63.0,52.0,105.0,80.0,6.3,133.9
21,2012,8,31,6,2663.2,81.8,63.0,53.0,105.0,80.0,6.4,133.9
21,2012,8,31,7,2658.9,81.8,63.0,53.0,105.0,80.0,6.4,134.0
21,2012,8,31,8,2615.6,81.2,62.0,49.0,105.0,80.0,6.3,134.2
21,2012,8,31,9,2534.6,80.3,61.0,47.0,105.0,80.0,6.3,134.3
21,2012,8,31,10,2422.5,79.5,58.0,47.0,105.0,80.0,6.1,134.4
21,2012,8,31,11,2299.8,78.6,58.0,47.0,105.0,80.0,5.9,134.5
