num,year,month,day,time,flow,mean_rain,rain_A,rain_B,rain_C,rain_D,waterLevel_E,waterLevel_D
22.0,2013.0,7.0,13.0,1.0,150.2599257,8.7488,32,7,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,2.0,155.6630156,11.4755,43,13,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,3.0,160.0101825,14.6448,46,20,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,4.0,163.0056229,18.6124,56,24,3,4,2.11,124.6
22.0,2013.0,7.0,13.0,5.0,163.7351343,22.6039,61,31,4,9,2.12,124.6
22.0,2013.0,7.0,13.0,6.0,161.1299145,25.5109,66,35,4,15,2.14,124.6
22.0,2013.0,7.0,13.0,7.0,154.1211612,28.1445,74,36,4,19,2.16,124.6
22.0,2013.0,7.0,13.0,8.0,142.8577509,30.0531,78,37,4,20,2.17,124.6
22.0,2013.0,7.0,13.0,9.0,132.3592751,32.4534,81,38,4,21,2.17,124.6
22.0,2013.0,7.0,13.0,10.0,128.8630042,33.9693,83,38,4,22,2.18,124.6
22.0,2013.0,7.0,13.0,11.0,136.2966422,34.4217,84,39,4,23,2.19,124.6
22.0,2013.0,7.0,13.0,12.0,149.3496296,34.563,84,38,4,24,2.2,124.6
22.0,2013.0,7.0,13.0,13.0,160.4018404,34.6755,85,38,4,24,2.2,124.6
22.0,2013.0,7.0,13.0,14.0,164.664971,34.6169,85,38,4,24,2.21,124.6
22.0,2013.0,7.0,13.0,15.0,168.678006,34.6169,85,38,4,24,2.23,124.6
22.0,2013.0,7.0,13.0,16.0,181.811752,37.5835,85,37,4,24,2.24,124.6
22.0,2013.0,7.0,13.0,17.0,213.4370157,38.6194,85,38,11,24,2.27,124.6
22.0,2013.0,7.0,13.0,18.0,269.6762483,39.6007,85,38,11,25,2.93,124.6
22.0,2013.0,7.0,13.0,19.0,343.6584783,39.79,85,37,11,27,3.86,124.6
22.0,2013.0,7.0,13.0,20.0,425.2643789,39.79,85,37,11,27,4.07,124.6
22.0,2013.0,7.0,13.0,21.0,507.436577,39.9325,85,37,11,27,4.14,124.6
22.0,2013.0,7.0,13.0,22.0,595.3655143,39.8672,85,37,12,27,4.2,124.6
22.0,2013.0,7.0,13.0,23.0,697.3035866,38.8068,85,37,14,27,4.25,124.6
22.0,2013.0,7.0,13.0,24.0,816.5947417,39.3075,81,38,14,27,4.26,124.6
22.0,2013.0,7.0,14.0,1.0,936.9491366,40.6719,83,38,14,27,4.24,124.6
22.0,2013.0,7.0,14.0,2.0,1037.16848,42.6712,85,37,15,27,4.2,124.6
22.0,2013.0,7.0,14.0,3.0,1096.054482,43.1606,90,38,15,27,4.15,124.6
22.0,2013.0,7.0,14.0,4.0,1099.973345,43.0413,80,38,15,27,4.09,124.6
22.0,2013.0,7.0,14.0,5.0,1065.549253,43.0542,80,38,15,27,4.03,124.6
22.0,2013.0,7.0,14.0,6.0,1016.970883,42.737,80,38,15,27,3.96,124.6
22.0,2013.0,7.0,14.0,7.0,974.000121,42.4327,79,39,15,27,3.91,124.6
22.0,2013.0,7.0,14.0,8.0,938.6916829,42.5934,79,39,15,27,3.85,124.6
22.0,2013.0,7.0,14.0,9.0,908.6734936,43.0286,79,39,15,27,3.79,124.6
22.0,2013.0,7.0,14.0,10.0,882.2128382,43.5645,82,39,15,26,3.75,124.6
22.0,2013.0,7.0,14.0,11.0,860.1344441,47.5898,98,39,15,26,3.72,124.6
22.0,2013.0,7.0,14.0,12.0,843.9023989,53.061,112,39,15,27,3.7,124.6
22.0,2013.0,7.0,14.0,13.0,834.9807904,59.7147,150,55,22,27,3.69,124.6
22.0,2013.0,7.0,14.0,14.0,834.9299128,70.2668,153,56,29,29,3.71,124.6
22.0,2013.0,7.0,14.0,15.0,845.6948849,75.3082,153,56,33,30,3.87,124.6
22.0,2013.0,7.0,14.0,16.0,869.3170321,78.8629,153,59,33,69,4.04,124.6
22.0,2013.0,7.0,14.0,17.0,911.0558514,82.4621,154,59,42,73,4.11,124.6
22.0,2013.0,7.0,14.0,18.0,989.0435273,84.2517,156,59,49,79,4.22,124.6
22.0,2013.0,7.0,14.0,19.0,1124.630416,84.9725,157,59,49,80,4.37,124.6
22.0,2013.0,7.0,14.0,20.0,1339.166875,87.4028,157,59,49,83,4.51,124.6
22.0,2013.0,7.0,14.0,21.0,1643.280902,89.6654,158,59,51,90,4.82,124.6
22.0,2013.0,7.0,14.0,22.0,2004.711068,92.8156,158,61,52,103,6.28,124.6
22.0,2013.0,7.0,14.0,23.0,2380.473585,94.2626,158,61,52,103,7.18,124.6
22.0,2013.0,7.0,14.0,24.0,2729.265849,96.8022,158,60,56,97,7.33,124.6
22.0,2013.0,7.0,15.0,1.0,3016.509988,100.627,157,64,56,96,7.29,124.6
22.0,2013.0,7.0,15.0,2.0,3209.309312,104.1647,159,66,56,107,7.19,124.6166667
22.0,2013.0,7.0,15.0,3.0,3286.090973,106.389,174,60,56,107,7.12,124.6416667
22.0,2013.0,7.0,15.0,4.0,3270.57749,108.9693,173,56,57,106,7.17,124.6916667
22.0,2013.0,7.0,15.0,5.0,3197.815227,111.972,178,51,57,105,7.23,124.7583333
22.0,2013.0,7.0,15.0,6.0,3102.850543,115.8623,197,63,58,104,7.19,124.8416667
22.0,2013.0,7.0,15.0,7.0,3010.803438,121.2071,232,82,51,108,7.09,124.9416667
22.0,2013.0,7.0,15.0,8.0,2907.088454,130.6245,259,108,51,108,6.96,125.0583333
22.0,2013.0,7.0,15.0,9.0,2767.19377,139.6116,275,117,51,109,6.8,125.1916667
22.0,2013.0,7.0,15.0,10.0,2595.521575,144.5111,285,126,51,109,6.7,125.3333333
22.0,2013.0,7.0,15.0,11.0,2512.130088,150.1737,288,141,51,112,6.68,125.4916667
22.0,2013.0,7.0,15.0,12.0,2665.991539,155.9117,297,155,50,111,6.86,125.6583333
22.0,2013.0,7.0,15.0,13.0,3165.180611,161.7884,296,173,48,116,7.28,125.8416667
22.0,2013.0,7.0,15.0,14.0,3954.181804,169.4361,321,182,49,131,8.07,126.0166667
22.0,2013.0,7.0,15.0,15.0,4936.582076,169.0927,319,206,50,132,9.35,126.1916667
22.0,2013.0,7.0,15.0,16.0,6015.96838,171.0026,329,207,49,136,10.64,126.3583333
22.0,2013.0,7.0,15.0,17.0,7090.332302,170.8002,334,206,50,139,11.51,126.525
22.0,2013.0,7.0,15.0,18.0,8035.28394,170.4839,337,207,50,139,11.97,126.6916667
22.0,2013.0,7.0,15.0,19.0,8720.838021,169.081,332,207,50,139,12.25,126.8666667
22.0,2013.0,7.0,15.0,20.0,9056.0472,167.6317,329,207,50,139,12.39,127.0666667
22.0,2013.0,7.0,15.0,21.0,9106.115834,167.1793,327,207,50,139,12.41,127.2833333
22.0,2013.0,7.0,15.0,22.0,8975.28621,167.038,326,207,50,139,12.37,127.5333333
22.0,2013.0,7.0,15.0,23.0,8748.749833,167.101,326,207,50,139,12.24,127.8
22.0,2013.0,7.0,15.0,24.0,8435.495099,167.3385,326,206,50,139,12.07,128.0916667
22.0,2013.0,7.0,16.0,1.0,8025.459626,167.3848,326,206,50,140,11.79,128.4083333
22.0,2013.0,7.0,16.0,2.0,7508.581031,164.4182,326,206,50,140,11.42,128.75
22.0,2013.0,7.0,16.0,3.0,6887.236154,163.4065,326,205,43,140,10.94,129.1166667
22.0,2013.0,7.0,16.0,4.0,6213.55873,162.4252,326,205,36,140,10.4,129.4916667
22.0,2013.0,7.0,16.0,5.0,5552.121713,162.2359,326,205,32,140,9.91,129.8833333
22.0,2013.0,7.0,16.0,6.0,4956.402685,162.2359,326,205,32,139,9.44,130.2833333
22.0,2013.0,7.0,16.0,7.0,4435.497712,162.0934,326,204,23,139,9.03,130.675
22.0,2013.0,7.0,16.0,8.0,3987.407487,162.0093,326,204,13,137,8.67,131.05
22.0,2013.0,7.0,16.0,9.0,3608.858095,161.9736,326,204,12,136,8.31,131.4083333
22.0,2013.0,7.0,16.0,10.0,3291.477197,161.4729,326,204,12,97,7.98,131.7416667
22.0,2013.0,7.0,16.0,11.0,3025.617848,160.0469,326,204,10,93,7.7,132.05
22.0,2013.0,7.0,16.0,12.0,2801.633103,157.9565,324,204,9,87,7.42,132.3416667
22.0,2013.0,7.0,16.0,13.0,2610.646668,156.3629,322,188,9,86,7.17,132.6
22.0,2013.0,7.0,16.0,14.0,2446.864849,156.1867,316,187,5,83,6.94,132.8333333
22.0,2013.0,7.0,16.0,15.0,2305.264604,156.1331,316,187,5,76,6.74,133.0416667
22.0,2013.0,7.0,16.0,16.0,2180.892299,156.0514,316,184,5,60,6.55,133.2333333
22.0,2013.0,7.0,16.0,17.0,2069.071947,155.9549,316,184,5,55,6.37,133.4
22.0,2013.0,7.0,16.0,18.0,1965.196972,155.6635,316,184,4,55,6.19,133.55
22.0,2013.0,7.0,16.0,19.0,1865.830278,155.2041,316,184,4,52,6.04,133.6916667
22.0,2013.0,7.0,16.0,20.0,1772.212693,154.6898,316,184,3,40,5.9,133.8083333
22.0,2013.0,7.0,16.0,21.0,1686.754528,150.6377,313,184,3,39,5.76,133.9166667
22.0,2013.0,7.0,16.0,22.0,1611.866095,145.1665,297,182,3,39,5.64,134.0083333
22.0,2013.0,7.0,16.0,23.0,1548.759601,138.4899,283,182,3,39,5.52,134.1
22.0,2013.0,7.0,16.0,24.0,1493.854854,127.9378,245,182,3,39,5.41,134.175
22.0,2013.0,7.0,17.0,1.0,1442.37356,122.8964,242,176,3,35,5.3,134.2416667
22.0,2013.0,7.0,17.0,2.0,1390.468067,119.2643,242,168,3,35,5.2,134.3083333
22.0,2013.0,7.0,17.0,3.0,1338.013297,115.6333,242,167,3,34,5.1,134.3666667
22.0,2013.0,7.0,17.0,4.0,1285.814816,113.8437,241,167,2,34,4.99,134.4166667
22.0,2013.0,7.0,17.0,5.0,1234.678189,113.2873,239,165,1,31,4.88,134.4666667
22.0,2013.0,7.0,17.0,6.0,1185.320193,112.7206,243,149,1,31,4.8,134.5083333
22.0,2013.0,7.0,17.0,7.0,1138.10245,113.2746,250,131,0,25,4.72,134.5416667
22.0,2013.0,7.0,17.0,8.0,1093.297791,112.3589,253,104,0,10,4.64,134.575
22.0,2013.0,7.0,17.0,9.0,1052.123047,113.0253,258,94,1,11,4.58,134.6083333
22.0,2013.0,7.0,17.0,10.0,1019.57104,112.9806,260,86,2,8,4.53,134.6416667
22.0,2013.0,7.0,17.0,11.0,1001.578589,111.9279,260,72,6,6,4.48,134.6666667
22.0,2013.0,7.0,17.0,12.0,1001.922822,109.1269,260,58,8,8,4.44,134.6916667
22.0,2013.0,7.0,17.0,13.0,1015.742114,106.5151,258,40,9,8,4.4,134.7166667
22.0,2013.0,7.0,17.0,14.0,1036.015147,103.8509,244,31,9,8,4.37,134.7416667
22.0,2013.0,7.0,17.0,15.0,1055.720606,100.8924,243,7,9,8,4.36,134.7666667
22.0,2013.0,7.0,17.0,16.0,1069.9322,96.8206,238,6,9,8,4.37,134.7916667
22.0,2013.0,7.0,17.0,17.0,1082.103747,91.6385,218,6,9,8,4.39,134.8083333
22.0,2013.0,7.0,17.0,18.0,1097.784091,82.5247,182,5,9,8,4.45,134.825
22.0,2013.0,7.0,17.0,19.0,1120.270369,73.705,156,6,9,7,4.56,134.8416667
22.0,2013.0,7.0,17.0,20.0,1143.852898,68.9114,141,6,11,7,4.68,134.8583333
22.0,2013.0,7.0,17.0,21.0,1160.570288,62.7815,129,8,16,7,4.71,134.875
22.0,2013.0,7.0,17.0,22.0,1164.138538,55.0505,123,8,16,7,4.67,134.8916667
22.0,2013.0,7.0,17.0,23.0,1154.983197,46.2783,114,8,17,9,4.61,134.9083333
22.0,2013.0,7.0,17.0,24.0,1135.207201,34.7744,105,8,17,9,4.56,134.925
22.0,2013.0,7.0,18.0,1.0,1106.913485,31.4071,77,8,17,9,4.5,134.9416667
22.0,2013.0,7.0,18.0,2.0,1072.697427,26.8399,69,8,17,9,4.45,134.9583333
22.0,2013.0,7.0,18.0,3.0,1037.124169,24.4264,55,8,17,9,4.41,134.975
22.0,2013.0,7.0,18.0,4.0,1005.251295,22.9245,45,8,17,9,4.38,134.9916667
22.0,2013.0,7.0,18.0,5.0,980.8306723,22.2969,42,8,17,9,4.34,135.0083333
22.0,2013.0,7.0,18.0,6.0,962.3913077,22.3038,42,8,17,9,4.31,135.025
22.0,2013.0,7.0,18.0,7.0,947.156492,22.3455,43,8,17,9,4.28,135.0416667
22.0,2013.0,7.0,18.0,8.0,932.8122209,22.4835,43,8,17,9,4.24,135.0583333
22.0,2013.0,7.0,18.0,9.0,918.8953095,22.3404,43,8,17,9,4.21,135.075
22.0,2013.0,7.0,18.0,10.0,905.4052776,22.1029,43,8,17,9,4.18,135.0916667
22.0,2013.0,7.0,18.0,11.0,892.341645,22.0924,42,8,17,9,4.15,135.1083333
22.0,2013.0,7.0,18.0,12.0,879.330251,22.1553,42,8,17,9,4.11,135.125
22.0,2013.0,7.0,18.0,13.0,864.5022122,22.2932,42,8,17,9,4.08,135.1416667
22.0,2013.0,7.0,18.0,14.0,845.6149647,22.4813,42,8,17,9,4.04,135.15
22.0,2013.0,7.0,18.0,15.0,821.8561221,23.1558,42,10,17,10,4.03,135.1583333
22.0,2013.0,7.0,18.0,16.0,798.1340076,23.9293,42,10,17,10,4.0,135.1666667
22.0,2013.0,7.0,18.0,17.0,780.7871219,24.8035,42,11,17,10,3.98,135.175
22.0,2013.0,7.0,18.0,18.0,774.1690682,25.2407,44,12,17,10,3.96,135.1833333
22.0,2013.0,7.0,18.0,19.0,774.6938597,26.245,45,37,17,10,3.94,135.1916667
22.0,2013.0,7.0,18.0,20.0,776.7906123,29.2225,45,37,17,10,3.91,135.2
22.0,2013.0,7.0,18.0,21.0,774.8884418,30.6592,45,37,17,10,3.89,135.2
22.0,2013.0,7.0,18.0,22.0,765.3808068,31.0341,45,37,18,10,3.87,135.2
22.0,2013.0,7.0,18.0,23.0,752.5185366,31.4773,45,42,17,12,3.87,135.2
22.0,2013.0,7.0,18.0,24.0,742.5168033,31.8316,45,42,16,12,3.87,135.2
22.0,2013.0,7.0,19.0,1.0,739.6582822,31.9426,45,42,12,11,3.85,135.2
22.0,2013.0,7.0,19.0,2.0,740.4956619,31.9426,45,42,10,11,3.86,135.2
22.0,2013.0,7.0,19.0,3.0,739.6491346,31.9426,45,42,9,9,3.85,135.2
22.0,2013.0,7.0,19.0,4.0,732.8329938,31.9426,45,42,9,8,3.84,135.2
22.0,2013.0,7.0,19.0,5.0,720.1379395,31.9426,45,42,9,7,3.82,135.2
22.0,2013.0,7.0,19.0,6.0,702.7487735,31.9009,45,42,9,5,3.8,135.2
22.0,2013.0,7.0,19.0,7.0,681.8502974,31.9009,45,40,9,5,3.78,135.2
22.0,2013.0,7.0,19.0,8.0,659.2717942,31.9009,45,40,9,5,3.77,135.2
22.0,2013.0,7.0,19.0,9.0,639.4204727,31.9009,45,40,9,5,3.76,135.2
22.0,2013.0,7.0,19.0,10.0,627.348023,31.9009,45,39,7,5,3.75,135.2
23.0,2013.0,7.0,19.0,19.0,643.42721,22.7084,29,36,1,3,3.7,135.2
23.0,2013.0,7.0,19.0,20.0,634.8913027,20.1291,24,36,1,3,3.69,135.2
23.0,2013.0,7.0,19.0,21.0,625.5277001,17.9023,22,34,1,3,3.68,135.2
23.0,2013.0,7.0,19.0,22.0,615.1783975,17.2368,22,34,1,3,3.66,135.2
23.0,2013.0,7.0,19.0,23.0,604.3090979,16.9371,22,34,1,3,3.64,135.2
23.0,2013.0,7.0,19.0,24.0,593.316354,16.5364,22,34,1,3,3.62,135.2
23.0,2013.0,7.0,20.0,1.0,581.6964078,16.329,21,34,1,3,3.6,135.2
23.0,2013.0,7.0,20.0,2.0,569.0682041,16.1799,21,34,1,3,3.58,135.2
23.0,2013.0,7.0,20.0,3.0,556.4418106,15.9881,21,34,1,3,3.56,135.2
23.0,2013.0,7.0,20.0,4.0,544.9400719,15.6656,21,34,1,3,3.54,135.1916667
23.0,2013.0,7.0,20.0,5.0,534.7458188,15.1909,20,34,1,3,3.52,135.1833333
23.0,2013.0,7.0,20.0,6.0,525.6638455,14.3251,19,34,1,3,3.5,135.175
23.0,2013.0,7.0,20.0,7.0,516.9268156,13.596,18,34,1,3,3.48,135.1666667
23.0,2013.0,7.0,20.0,8.0,507.8782498,12.8037,18,34,1,3,3.45,135.1583333
23.0,2013.0,7.0,20.0,9.0,498.8772295,12.4783,18,34,1,2,3.43,135.15
23.0,2013.0,7.0,20.0,10.0,490.536726,12.2426,14,34,1,2,3.41,135.1416667
23.0,2013.0,7.0,20.0,11.0,483.3208695,11.9618,13,34,1,2,3.39,135.1333333
23.0,2013.0,7.0,20.0,12.0,477.098426,11.7121,13,34,0,2,3.37,135.125
23.0,2013.0,7.0,20.0,13.0,471.5335823,11.6944,13,34,0,2,3.35,135.1166667
23.0,2013.0,7.0,20.0,14.0,466.067573,11.604,12,34,0,2,3.35,135.1083333
23.0,2013.0,7.0,20.0,15.0,460.1891539,11.2342,12,32,0,2,3.35,135.1
23.0,2013.0,7.0,20.0,16.0,453.800119,11.1607,4,33,0,2,3.29,135.0916667
23.0,2013.0,7.0,20.0,17.0,446.9426976,12.0703,4,32,0,0,3.27,135.0833333
23.0,2013.0,7.0,20.0,18.0,439.8078235,11.9765,3,31,0,0,3.25,135.075
23.0,2013.0,7.0,20.0,19.0,432.5953352,12.0853,3,6,0,0,3.24,135.0666667
23.0,2013.0,7.0,20.0,20.0,425.3919865,12.0853,4,6,0,2,3.23,135.0583333
23.0,2013.0,7.0,20.0,21.0,418.160854,12.103,4,6,0,2,3.22,135.05
23.0,2013.0,7.0,20.0,22.0,410.4833901,12.0401,4,6,0,2,3.2,135.0333333
23.0,2013.0,7.0,20.0,23.0,402.0427224,11.878,4,1,0,2,3.19,135.0166667
23.0,2013.0,7.0,20.0,24.0,393.3103022,11.6899,4,1,0,2,3.17,135.0
23.0,2013.0,7.0,21.0,1.0,384.7416212,11.0154,4,1,0,2,3.15,134.9833333
23.0,2013.0,7.0,21.0,2.0,375.9400085,10.2419,4,1,0,2,3.13,134.9666667
23.0,2013.0,7.0,21.0,3.0,366.575047,9.3677,4,1,0,2,3.12,134.95
23.0,2013.0,7.0,21.0,4.0,357.4334963,8.9305,4,1,0,2,3.1,134.9333333
23.0,2013.0,7.0,21.0,5.0,349.4610794,7.9262,2,1,0,2,3.08,134.9166667
23.0,2013.0,7.0,21.0,6.0,343.1221964,4.9487,1,1,0,2,3.06,134.9
23.0,2013.0,7.0,21.0,7.0,338.4710094,3.4902,1,1,0,2,3.05,134.8833333
23.0,2013.0,7.0,21.0,8.0,334.4020528,3.1469,1,1,0,2,3.03,134.8666667
23.0,2013.0,7.0,21.0,9.0,329.859457,2.7037,1,1,0,2,3.01,134.85
23.0,2013.0,7.0,21.0,10.0,325.1453621,2.3494,1,1,0,2,3.0,134.8333333
23.0,2013.0,7.0,21.0,11.0,320.7205804,2.2384,1,1,0,2,2.98,134.8166667
23.0,2013.0,7.0,21.0,12.0,316.3226009,2.2384,1,1,0,2,2.97,134.8
23.0,2013.0,7.0,21.0,13.0,311.5706643,2.2384,1,1,0,2,2.95,134.7833333
23.0,2013.0,7.0,21.0,14.0,306.3343408,2.2384,1,1,0,2,2.94,134.7666667
23.0,2013.0,7.0,21.0,15.0,300.5457833,2.2384,1,1,0,2,2.93,134.7416667
23.0,2013.0,7.0,21.0,16.0,294.3347053,2.2384,1,1,0,2,2.92,134.725
23.0,2013.0,7.0,21.0,17.0,288.6210629,2.2384,1,1,0,2,2.9,134.7083333
23.0,2013.0,7.0,21.0,18.0,283.9413044,2.2384,1,1,0,2,2.88,134.6916667
23.0,2013.0,7.0,21.0,19.0,278.5076016,2.4004,9,3,0,2,2.87,134.675
23.0,2013.0,7.0,21.0,20.0,270.3660118,2.4705,11,3,0,2,2.86,134.65
23.0,2013.0,7.0,21.0,21.0,259.2224089,2.4888,11,3,0,2,2.84,134.625
23.0,2013.0,7.0,21.0,22.0,245.936194,2.7232,11,4,0,2,2.83,134.6083333
23.0,2013.0,7.0,21.0,23.0,234.321059,2.8992,11,4,0,2,2.82,134.5916667
23.0,2013.0,7.0,21.0,24.0,229.2084623,3.036,11,8,0,2,2.82,134.575
23.0,2013.0,7.0,22.0,1.0,236.5466372,3.6878,11,10,0,2,2.82,134.55
23.0,2013.0,7.0,22.0,2.0,262.8453844,4.381,17,10,0,2,2.81,134.525
23.0,2013.0,7.0,22.0,3.0,315.7439986,6.2156,23,10,0,2,2.81,134.5083333
23.0,2013.0,7.0,22.0,4.0,403.378914,9.5295,23,10,3,16,2.81,134.4916667
23.0,2013.0,7.0,22.0,5.0,534.7456258,13.321,23,12,4,30,2.87,134.4666667
23.0,2013.0,7.0,22.0,6.0,718.2379748,17.8884,23,15,4,40,2.94,134.4416667
23.0,2013.0,7.0,22.0,7.0,958.9841203,25.049,26,24,4,58,3.0,134.4166667
23.0,2013.0,7.0,22.0,8.0,1255.503046,35.9412,41,31,6,66,3.47,134.4
23.0,2013.0,7.0,22.0,9.0,1583.142712,45.6452,58,38,11,72,4.08,134.3833333
23.0,2013.0,7.0,22.0,10.0,1913.324938,55.8173,66,46,11,78,4.08,134.3666667
23.0,2013.0,7.0,22.0,11.0,2224.938004,65.1539,73,55,11,82,4.08,134.35
23.0,2013.0,7.0,22.0,12.0,2502.710686,71.4239,82,59,12,99,4.08,134.3333333
23.0,2013.0,7.0,22.0,13.0,2747.267294,75.3713,90,60,12,106,4.08,134.3333333
23.0,2013.0,7.0,22.0,14.0,2961.409945,76.6198,94,62,12,108,4.08,134.3416667
23.0,2013.0,7.0,22.0,15.0,3140.756455,77.2106,95,62,12,109,4.08,134.3583333
23.0,2013.0,7.0,22.0,16.0,3279.667111,77.2549,95,61,12,109,4.08,134.3833333
23.0,2013.0,7.0,22.0,17.0,3374.656378,77.2549,95,61,12,109,4.08,134.425
23.0,2013.0,7.0,22.0,18.0,3423.919047,77.2549,95,61,12,109,4.08,134.475
23.0,2013.0,7.0,22.0,19.0,3430.217034,77.236,95,61,12,109,4.08,134.5333333
23.0,2013.0,7.0,22.0,20.0,3397.45403,77.236,95,61,12,109,4.08,134.6083333
23.0,2013.0,7.0,22.0,21.0,3330.010819,77.236,95,61,12,109,4.08,134.6916667
23.0,2013.0,7.0,22.0,22.0,3234.176547,77.6732,95,61,12,109,4.08,134.7833333
23.0,2013.0,7.0,22.0,23.0,3116.568346,78.3753,96,61,12,109,4.08,134.8833333
23.0,2013.0,7.0,22.0,24.0,2983.206945,80.2709,96,76,25,109,4.08,135.0
23.0,2013.0,7.0,23.0,1.0,2840.190077,82.1633,96,77,25,111,4.08,135.1166667
23.0,2013.0,7.0,23.0,2.0,2694.519902,83.2317,97,77,27,111,4.08,135.2333333
23.0,2013.0,7.0,23.0,3.0,2552.82959,82.4057,97,77,27,111,4.08,135.35
23.0,2013.0,7.0,23.0,4.0,2419.371922,82.5158,98,77,27,112,4.08,135.4666667
23.0,2013.0,7.0,23.0,5.0,2297.369212,82.3935,98,77,27,112,4.08,135.5833333
23.0,2013.0,7.0,23.0,6.0,2188.302279,82.4522,99,77,27,112,4.08,135.6916667
23.0,2013.0,7.0,23.0,7.0,2093.227513,82.3987,98,77,27,112,4.08,135.8
23.0,2013.0,7.0,23.0,8.0,2013.245063,82.4404,98,77,27,112,4.08,135.9
23.0,2013.0,7.0,23.0,9.0,1948.684475,82.4752,98,77,27,112,4.08,136.0
23.0,2013.0,7.0,23.0,10.0,1896.749113,82.5565,98,77,27,112,4.08,136.0916667
23.0,2013.0,7.0,23.0,11.0,1853.875922,82.5883,98,77,27,112,4.08,136.1833333
23.0,2013.0,7.0,23.0,12.0,1816.562358,82.6888,98,77,27,112,4.08,136.2583333
23.0,2013.0,7.0,23.0,13.0,1782.311653,83.238,99,77,27,112,4.08,136.3333333
23.0,2013.0,7.0,23.0,14.0,1752.589631,84.4121,100,77,27,112,4.08,136.4
23.0,2013.0,7.0,23.0,15.0,1728.778192,87.0645,102,79,30,113,4.08,136.4666667
23.0,2013.0,7.0,23.0,16.0,1707.960949,93.8766,114,84,33,115,4.08,136.525
23.0,2013.0,7.0,23.0,17.0,1686.964819,98.5776,122,85,40,128,5.25,136.5833333
23.0,2013.0,7.0,23.0,18.0,1665.888217,99.6435,129,85,37,131,5.2,136.6416667
23.0,2013.0,7.0,23.0,19.0,1645.838642,100.757,129,83,36,132,5.18,136.7
23.0,2013.0,7.0,23.0,20.0,1628.688442,103.8036,130,84,37,132,5.17,136.75
23.0,2013.0,7.0,23.0,21.0,1616.066475,104.7214,132,84,49,134,5.16,136.8
23.0,2013.0,7.0,23.0,22.0,1607.862768,104.7616,133,83,47,123,5.12,136.85
23.0,2013.0,7.0,23.0,23.0,1603.619216,104.7932,133,83,42,109,5.12,136.8916667
23.0,2013.0,7.0,23.0,24.0,1603.223985,104.8226,133,79,42,99,5.13,136.9416667
23.0,2013.0,7.0,24.0,1.0,1606.651815,104.8517,133,77,42,81,5.17,136.9833333
23.0,2013.0,7.0,24.0,2.0,1613.380139,104.8785,133,77,41,73,5.22,137.0333333
23.0,2013.0,7.0,24.0,3.0,1620.897188,104.8785,133,77,41,67,5.26,137.075
23.0,2013.0,7.0,24.0,4.0,1626.583171,104.9027,133,77,41,61,5.3,137.1166667
23.0,2013.0,7.0,24.0,5.0,1629.375429,104.7578,133,75,41,57,5.31,137.1583333
23.0,2013.0,7.0,24.0,6.0,1628.666116,104.6877,125,72,41,40,5.31,137.2
23.0,2013.0,7.0,24.0,7.0,1624.109508,105.01,123,63,41,33,5.28,137.2333333
23.0,2013.0,7.0,24.0,8.0,1615.571774,106.5862,128,57,41,29,5.25,137.275
23.0,2013.0,7.0,24.0,9.0,1603.504523,108.5798,131,54,42,31,5.2,137.3083333
23.0,2013.0,7.0,24.0,10.0,1588.719499,110.7383,131,47,47,33,5.15,137.35
23.0,2013.0,7.0,24.0,11.0,1572.883563,112.1878,132,38,49,38,5.1,137.3916667
23.0,2013.0,7.0,24.0,12.0,1557.540436,112.4196,133,34,49,38,5.06,137.425
23.0,2013.0,7.0,24.0,13.0,1542.886171,110.9837,128,33,50,42,5.03,137.4666667
23.0,2013.0,7.0,24.0,14.0,1529.007772,107.7921,122,31,37,43,5.01,137.5
23.0,2013.0,7.0,24.0,15.0,1516.903734,104.0006,123,31,38,43,5.02,137.5333333
23.0,2013.0,7.0,24.0,16.0,1507.223135,99.3665,123,31,36,43,5.05,137.575
23.0,2013.0,7.0,24.0,17.0,1498.305884,91.4855,123,31,36,43,5.11,137.6083333
23.0,2013.0,7.0,24.0,18.0,1488.379263,80.4537,120,31,36,43,5.15,137.65
23.0,2013.0,7.0,24.0,19.0,1477.529214,70.7497,105,31,36,41,5.15,137.6916667
23.0,2013.0,7.0,24.0,20.0,1466.202015,60.5776,88,31,36,41,5.13,137.725
23.0,2013.0,7.0,24.0,21.0,1454.426651,51.241,80,31,36,41,5.09,137.7583333
23.0,2013.0,7.0,24.0,22.0,1441.654198,44.971,73,31,36,40,5.07,137.7916667
23.0,2013.0,7.0,24.0,23.0,1425.441402,41.0236,64,31,36,40,5.06,137.825
23.0,2013.0,7.0,24.0,24.0,1403.871928,39.7751,56,16,36,40,5.05,137.8583333
23.0,2013.0,7.0,25.0,1.0,1379.031453,39.1843,52,15,36,40,5.0,137.8916667
23.0,2013.0,7.0,25.0,2.0,1353.103343,39.14,51,15,36,40,4.94,137.925
24.0,2017.0,7.0,1.0,13.0,49.9076677,1.3606,3,0,0,0,1.07,118.7
24.0,2017.0,7.0,1.0,14.0,63.94136631,1.3135,3,0,0,0,1.07,118.7
24.0,2017.0,7.0,1.0,15.0,64.5935536,1.3608,2,0,0,0,1.07,118.7
