,홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
7292,15.0,2011.0,7.0,7.0,17.0,475.5818647,4.1922,1,2,7,3,2.98,133.65
7293,15.0,2011.0,7.0,7.0,18.0,509.6325826,4.4379,1,2,7,3,2.96,133.55
7294,15.0,2011.0,7.0,7.0,19.0,551.3029429,5.1059,2,3,7,3,2.95,133.4583333
7295,15.0,2011.0,7.0,7.0,20.0,599.5059315,7.0807,24,3,7,4,2.94,133.375
7296,15.0,2011.0,7.0,7.0,21.0,656.8737816,13.618,39,8,7,4,2.92,133.3
7297,15.0,2011.0,7.0,7.0,22.0,726.9685383,19.9401,44,17,7,5,2.91,133.2333333
7298,15.0,2011.0,7.0,7.0,23.0,812.7140475,23.8896,47,17,17,20,2.92,133.175
7299,15.0,2011.0,7.0,7.0,24.0,914.4813574,28.0144,58,28,25,23,2.96,133.125
7300,15.0,2011.0,7.0,8.0,1.0,1032.003317,38.2962,58,37,25,24,3.03,133.0666667
7301,15.0,2011.0,7.0,8.0,2.0,1164.855358,41.1734,65,37,33,47,3.13,133.0166667
7302,15.0,2011.0,7.0,8.0,3.0,1311.983244,47.3378,72,48,34,49,3.25,132.975
7303,15.0,2011.0,7.0,8.0,4.0,1472.17532,53.9736,76,52,36,56,3.41,132.9333333
7304,15.0,2011.0,7.0,8.0,5.0,1644.219932,59.6086,84,59,41,65,3.84,132.9
7305,15.0,2011.0,7.0,8.0,6.0,1826.632997,69.5862,89,72,41,67,4.1,132.875
7306,15.0,2011.0,7.0,8.0,7.0,2016.840709,75.3921,91,89,49,81,4.49,132.8583333
7307,15.0,2011.0,7.0,8.0,8.0,2211.996833,78.2493,91,91,64,91,4.98,132.8416667
7308,15.0,2011.0,7.0,8.0,9.0,2408.022127,78.9228,91,91,64,92,5.52,132.825
7309,15.0,2011.0,7.0,8.0,10.0,2595.905317,78.9228,91,91,64,92,6,132.825
7310,15.0,2011.0,7.0,8.0,11.0,2765.402124,78.9399,91,91,64,92,6.32,132.825
7311,15.0,2011.0,7.0,8.0,12.0,2907.239396,78.9816,91,91,64,92,6.6,132.8333333
7312,15.0,2011.0,7.0,8.0,13.0,3016.028493,79.0358,91,91,64,92,6.89,132.85
7313,15.0,2011.0,7.0,8.0,14.0,3087.351902,79.86,92,93,64,92,7.1,132.875
7314,15.0,2011.0,7.0,8.0,15.0,3118.58409,80.9776,92,94,68,93,7.24,132.9083333
7315,15.0,2011.0,7.0,8.0,16.0,3114.26743,82.7292,93,94,70,94,7.26,132.95
7316,15.0,2011.0,7.0,8.0,17.0,3080.736273,83.5826,95,94,70,95,7.17,133
7317,15.0,2011.0,7.0,8.0,18.0,3025.371408,84.2104,95,94,72,96,7.08,133.0583333
7318,15.0,2011.0,7.0,8.0,19.0,2959.739375,84.3706,95,94,73,97,6.93,133.125
7319,15.0,2011.0,7.0,8.0,20.0,2896.453153,84.4661,95,94,73,97,6.79,133.2
7320,15.0,2011.0,7.0,8.0,21.0,2847.106556,84.495,95,94,73,98,6.68,133.275
7321,15.0,2011.0,7.0,8.0,22.0,2819.216753,84.7914,95,94,73,98,6.48,133.35
7322,15.0,2011.0,7.0,8.0,23.0,2819.281745,85.3223,96,94,73,98,6.31,133.4333333
7323,15.0,2011.0,7.0,8.0,24.0,2853.799537,86.5761,104,94,73,98,6.16,133.5166667
7324,15.0,2011.0,7.0,9.0,1.0,2927.180289,87.2227,105,94,73,98,6.02,133.6
7325,15.0,2011.0,7.0,9.0,2.0,3035.482782,90.6197,111,94,73,99,5.88,133.6833333
7326,15.0,2011.0,7.0,9.0,3.0,3172.677954,96.8443,119,96,74,100,5.78,133.7666667
7327,15.0,2011.0,7.0,9.0,4.0,3332.445407,101.2264,125,96,77,103,5.67,133.8416667
7328,15.0,2011.0,7.0,9.0,5.0,3507.299412,105.0809,140,96,82,106,5.6,133.9166667
7329,15.0,2011.0,7.0,9.0,6.0,3689.462906,108.6779,143,96,79,108,5.53,133.9916667
7330,15.0,2011.0,7.0,9.0,7.0,3871.885487,115.8283,148,100,77,108,5.52,134.0666667
7331,15.0,2011.0,7.0,9.0,8.0,4050.42341,120.8046,152,113,81,113,5.84,134.1416667
7332,15.0,2011.0,7.0,9.0,9.0,4221.659593,131.328,161,120,89,121,6.45,134.2333333
7333,15.0,2011.0,7.0,9.0,10.0,4381.315109,139.8641,171,128,109,124,7.01,134.325
7334,15.0,2011.0,7.0,9.0,11.0,4521.663661,143.7483,171,130,121,135,7.45,134.4166667
7335,15.0,2011.0,7.0,9.0,12.0,4634.117104,144.512,171,130,121,136,7.88,134.5166667
7336,15.0,2011.0,7.0,9.0,13.0,4711.181563,144.6157,171,130,111,136,8.2,134.625
7337,15.0,2011.0,7.0,9.0,14.0,4749.740219,144.6157,171,129,103,135,8.38,134.7416667
7338,15.0,2011.0,7.0,9.0,15.0,4747.770521,144.6157,171,128,103,135,8.51,134.8666667
7339,15.0,2011.0,7.0,9.0,16.0,4704.381269,144.6334,171,128,95,134,8.59,135
7340,15.0,2011.0,7.0,9.0,17.0,4623.206671,144.6334,171,128,94,119,8.63,135.1416667
7341,15.0,2011.0,7.0,9.0,18.0,4509.012291,144.6334,171,128,92,116,8.55,135.2916667
7342,15.0,2011.0,7.0,9.0,19.0,4366.563689,144.5761,171,127,87,115,8.46,135.4416667
7343,15.0,2011.0,7.0,9.0,20.0,4201.122091,144.559,171,127,87,92,8.3,135.6
7344,15.0,2011.0,7.0,9.0,21.0,4019.931379,144.559,171,122,79,90,8.14,135.75
7345,15.0,2011.0,7.0,9.0,22.0,3830.731099,144.6099,171,113,64,83,7.93,135.9
7346,15.0,2011.0,7.0,9.0,23.0,3640.396081,144.6317,171,113,64,74,7.73,136.0583333
7347,15.0,2011.0,7.0,9.0,24.0,3452.342289,144.3981,171,102,64,72,7.51,136.2083333
7348,15.0,2011.0,7.0,10.0,1.0,3269.120968,142.2401,171,93,64,58,7.29,136.3583333
7349,15.0,2011.0,7.0,10.0,2.0,3093.247156,140.6864,171,93,64,48,7.07,136.4916667
7350,15.0,2011.0,7.0,10.0,3.0,2927.09105,140.5139,170,82,64,47,6.86,136.6166667
7351,15.0,2011.0,7.0,10.0,4.0,2772.986636,140.3342,170,78,64,47,6.7,136.7416667
7352,15.0,2011.0,7.0,10.0,5.0,2633.074204,140.9038,170,72,60,47,6.53,136.8583333
7353,15.0,2011.0,7.0,10.0,6.0,2508.719264,140.9291,169,62,63,47,6.37,136.9583333
7354,15.0,2011.0,7.0,10.0,7.0,2401.093626,136.2255,147,47,63,54,6.25,137.0583333
7355,15.0,2011.0,7.0,10.0,8.0,2311.003551,131.0152,134,46,61,54,6.14,137.1416667
7356,15.0,2011.0,7.0,10.0,9.0,2237.79309,127.2575,131,46,60,53,6.05,137.225
7357,15.0,2011.0,7.0,10.0,10.0,2180.440741,123.4652,128,46,60,52,5.92,137.3
7358,15.0,2011.0,7.0,10.0,11.0,2138.185208,113.525,117,46,60,51,5.81,137.3583333
7359,15.0,2011.0,7.0,10.0,12.0,2111.306003,111.1649,117,46,60,50,5.72,137.4083333
7360,15.0,2011.0,7.0,10.0,13.0,2100.34284,105.4747,110,47,61,49,5.63,137.45
7361,15.0,2011.0,7.0,10.0,14.0,2105.835435,99.1352,103,45,63,50,5.53,137.4916667
7362,15.0,2011.0,7.0,10.0,15.0,2127.426692,93.9195,99,44,63,49,5.46,137.525
7363,15.0,2011.0,7.0,10.0,16.0,2161.172274,84.4574,91,44,63,49,5.39,137.55
7364,15.0,2011.0,7.0,10.0,17.0,2202.231032,80.4924,87,44,64,49,5.32,137.5666667
7365,15.0,2011.0,7.0,10.0,18.0,2245.798521,81.1821,89,49,65,51,5.27,137.5833333
7366,15.0,2011.0,7.0,10.0,19.0,2287.217107,84.4167,90,52,65,56,5.22,137.5916667
7367,15.0,2011.0,7.0,10.0,20.0,2321.86586,88.4997,91,57,70,59,5.2,137.6083333
7368,15.0,2011.0,7.0,10.0,21.0,2345.838736,93.9858,93,59,75,64,5.21,137.6166667
7369,15.0,2011.0,7.0,10.0,22.0,2358.08923,96.1902,94,60,78,67,5.25,137.625
7370,15.0,2011.0,7.0,10.0,23.0,2358.285722,96.3284,94,60,73,66,5.31,137.6333333
7371,15.0,2011.0,7.0,10.0,24.0,2346.537031,95.5459,94,60,53,64,5.38,137.6416667
7372,15.0,2011.0,7.0,11.0,1.0,2324.713714,94.4283,93,60,41,64,5.43,137.65
7373,15.0,2011.0,7.0,11.0,2.0,2295.126766,92.8011,93,60,41,59,5.43,137.6583333
7374,15.0,2011.0,7.0,11.0,3.0,2259.858401,91.9818,92,59,41,51,5.41,137.675
7375,15.0,2011.0,7.0,11.0,4.0,2220.075701,91.6406,91,59,41,47,5.4,137.6916667
7376,15.0,2011.0,7.0,11.0,5.0,2176.716967,91.8685,91,59,41,34,5.37,137.7083333
7377,15.0,2011.0,7.0,11.0,6.0,2130.551238,92.2221,92,59,42,33,5.34,137.725
7378,15.0,2011.0,7.0,11.0,7.0,2081.670504,92.4902,92,56,42,34,5.31,137.7416667
7379,15.0,2011.0,7.0,11.0,8.0,2029.997494,92.6336,93,43,42,34,5.27,137.75
7380,15.0,2011.0,7.0,11.0,9.0,1975.454936,92.808,94,36,42,34,5.22,137.7583333
7381,15.0,2011.0,7.0,11.0,10.0,1918.54507,92.0921,94,28,43,35,5.19,137.7666667
7382,15.0,2011.0,7.0,11.0,11.0,1862.088182,91.8992,87,26,43,35,5.14,137.775
7383,15.0,2011.0,7.0,11.0,12.0,1809.484069,88.6206,87,26,43,35,5.09,137.7833333
7384,15.0,2011.0,7.0,11.0,13.0,1763.494592,82.396,81,26,43,35,5.04,137.7916667
7385,15.0,2011.0,7.0,11.0,14.0,1724.329869,78.0756,73,26,43,35,4.99,137.8
7386,15.0,2011.0,7.0,11.0,15.0,1691.56208,74.2382,67,26,43,35,4.94,137.8
7387,15.0,2011.0,7.0,11.0,16.0,1664.626081,70.6412,52,26,43,35,4.89,137.8
7388,15.0,2011.0,7.0,11.0,17.0,1642.407419,63.5325,49,26,43,35,4.84,137.8
7389,15.0,2011.0,7.0,11.0,18.0,1623.654318,58.5562,44,26,43,35,4.79,137.8
7390,15.0,2011.0,7.0,11.0,19.0,1607.570553,48.682,40,31,43,35,4.75,137.7916667
7391,15.0,2011.0,7.0,11.0,20.0,1595.182124,44.0016,43,32,38,35,4.71,137.7833333
7392,15.0,2011.0,7.0,11.0,21.0,1587.970583,42.7722,34,32,46,36,4.69,137.775
7393,15.0,2011.0,7.0,11.0,22.0,1587.02359,44.4098,36,32,50,46,4.68,137.7666667
7394,15.0,2011.0,7.0,11.0,23.0,1591.853236,46.5429,38,36,55,47,4.67,137.7583333
7395,15.0,2011.0,7.0,11.0,24.0,1601.577718,47.7383,38,37,58,49,4.7,137.75
7396,15.0,2011.0,7.0,12.0,1.0,1615.211679,47.7996,38,37,58,42,4.73,137.7333333
7397,15.0,2011.0,7.0,12.0,2.0,1631.355547,47.9164,38,37,58,42,4.72,137.7166667
7398,15.0,2011.0,7.0,12.0,3.0,1648.506197,48.4927,38,37,57,45,4.7,137.7
7399,15.0,2011.0,7.0,12.0,4.0,1665.160503,48.883,38,37,55,45,4.69,137.6833333
7400,15.0,2011.0,7.0,12.0,5.0,1680.35442,50.8374,40,36,55,45,4.67,137.6666667
7401,15.0,2011.0,7.0,12.0,6.0,1695.280224,54.1286,46,33,56,45,4.66,137.65
7402,15.0,2011.0,7.0,12.0,7.0,1711.669269,57.7201,48,34,64,49,4.68,137.6416667
7403,15.0,2011.0,7.0,12.0,8.0,1730.812393,60.6605,48,36,65,52,4.72,137.625
7404,15.0,2011.0,7.0,12.0,9.0,1752.238347,62.4837,49,40,63,61,4.82,137.6083333
7405,15.0,2011.0,7.0,12.0,10.0,1775.035365,63.5935,49,40,59,68,4.87,137.5916667
7406,15.0,2011.0,7.0,12.0,11.0,1798.288857,63.6818,49,40,55,68,4.98,137.575
7407,15.0,2011.0,7.0,12.0,12.0,1821.072948,63.7231,49,40,48,66,5.05,137.5583333
7408,15.0,2011.0,7.0,12.0,13.0,1842.458941,63.7942,49,39,45,61,5.09,137.55
7409,15.0,2011.0,7.0,12.0,14.0,1861.590286,63.9901,49,39,45,57,5.12,137.5416667
7410,15.0,2011.0,7.0,12.0,15.0,1877.89901,63.0079,49,39,46,51,5.13,137.5333333
7411,15.0,2011.0,7.0,12.0,16.0,1890.889287,61.2104,49,39,46,45,5.14,137.525
7412,15.0,2011.0,7.0,12.0,17.0,1900.265288,59.5864,49,39,46,43,5.16,137.5083333
7413,15.0,2011.0,7.0,12.0,18.0,1906.531184,59.6779,50,36,46,43,5.18,137.4916667
7414,15.0,2011.0,7.0,12.0,19.0,1910.391143,64.7337,55,33,46,43,5.2,137.475
7415,15.0,2011.0,7.0,12.0,20.0,1912.371089,68.986,66,28,48,45,5.22,137.4666667
7416,15.0,2011.0,7.0,12.0,21.0,1912.283965,69.6107,67,26,48,46,5.2,137.4583333
7417,15.0,2011.0,7.0,12.0,22.0,1909.764468,69.1229,67,25,48,46,5.22,137.45
7418,15.0,2011.0,7.0,12.0,23.0,1904.447296,68.6487,68,25,48,46,5.31,137.4416667
7419,15.0,2011.0,7.0,12.0,24.0,1896.381803,68.3524,68,25,47,46,5.35,137.4333333
7420,15.0,2011.0,7.0,13.0,1.0,1887.27598,67.9773,68,25,47,45,5.37,137.425
7421,15.0,2011.0,7.0,13.0,2.0,1879.252473,67.5069,68,25,48,45,5.4,137.4166667
7422,15.0,2011.0,7.0,13.0,3.0,1873.747196,65.7461,68,24,48,45,5.4,137.4083333
7423,15.0,2011.0,7.0,13.0,4.0,1869.44912,62.2586,67,24,48,44,5.41,137.4
7424,15.0,2011.0,7.0,13.0,5.0,1864.360483,58.3505,63,24,48,44,5.43,137.4
7425,15.0,2011.0,7.0,13.0,6.0,1856.581435,54.2675,62,24,48,44,5.45,137.4
7426,15.0,2011.0,7.0,13.0,7.0,1844.603783,48.7643,61,23,48,44,5.47,137.4
7427,15.0,2011.0,7.0,13.0,8.0,1827.017248,46.5182,59,23,48,44,5.48,137.4
7428,15.0,2011.0,7.0,13.0,9.0,1802.714573,46.3258,58,23,48,44,5.45,137.4
7429,15.0,2011.0,7.0,13.0,10.0,1771.800586,46.2841,58,23,48,44,5.38,137.4
7430,15.0,2011.0,7.0,13.0,11.0,1734.68314,46.2841,58,23,40,44,5.31,137.4
7431,15.0,2011.0,7.0,13.0,12.0,1691.942608,46.1597,58,23,36,44,5.24,137.4
7432,15.0,2011.0,7.0,13.0,13.0,1644.849453,46.1853,58,24,31,44,5.17,137.4083333
7433,15.0,2011.0,7.0,13.0,14.0,1594.846658,45.9532,58,24,28,44,5.11,137.4166667
7434,15.0,2011.0,7.0,13.0,15.0,1543.430875,45.5651,57,24,28,43,5.04,137.4166667
7435,15.0,2011.0,7.0,13.0,16.0,1492.313418,45.116,57,24,28,33,4.97,137.4166667
7436,15.0,2011.0,7.0,13.0,17.0,1443.25927,44.9,56,24,28,32,4.91,137.4083333
7437,15.0,2011.0,7.0,13.0,18.0,1398.033413,44.9526,57,25,28,30,4.84,137.4
7438,15.0,2011.0,7.0,13.0,19.0,1357.948682,44.939,56,20,28,30,4.79,137.3833333
7439,15.0,2011.0,7.0,13.0,20.0,1322.509316,45.2267,55,19,27,30,4.75,137.3583333
7440,15.0,2011.0,7.0,13.0,21.0,1290.76741,45.7833,54,19,17,27,4.69,137.3333333
7441,15.0,2011.0,7.0,13.0,22.0,1261.92007,45.9909,53,19,12,27,4.63,137.3
7442,15.0,2011.0,7.0,13.0,23.0,1235.744457,46.064,52,15,8,28,4.61,137.2666667
7443,15.0,2011.0,7.0,13.0,24.0,1212.162745,46.0265,52,14,6,28,4.58,137.2333333
7444,15.0,2011.0,7.0,14.0,1.0,1190.919009,46.0362,52,15,5,24,4.54,137.1833333
7445,15.0,2011.0,7.0,14.0,2.0,1171.044923,46.1191,52,15,5,20,4.5,137.1333333
7446,15.0,2011.0,7.0,14.0,3.0,1151.394063,46.4151,53,15,5,11,4.46,137.0916667
7447,15.0,2011.0,7.0,14.0,4.0,1131.110229,46.653,53,15,5,4,4.41,137.0416667
7448,15.0,2011.0,7.0,14.0,5.0,1110.498136,46.1863,53,15,5,4,4.37,137
7449,15.0,2011.0,7.0,14.0,6.0,1090.152725,42.8961,57,15,5,4,4.33,136.95
7450,15.0,2011.0,7.0,14.0,7.0,1070.676367,40.7655,48,12,5,4,4.31,136.9
7451,15.0,2011.0,7.0,14.0,8.0,1052.701158,38.615,47,9,5,4,4.26,136.8583333
7452,15.0,2011.0,7.0,14.0,9.0,1036.866621,36.7747,46,5,5,4,4.22,136.8083333
7453,15.0,2011.0,7.0,14.0,10.0,1023.781106,36.8887,48,5,2,4,4.19,136.7583333
7454,15.0,2011.0,7.0,14.0,11.0,1013.928259,37.4328,54,5,2,7,4.16,136.7083333
7455,15.0,2011.0,7.0,14.0,12.0,1007.76055,37.4135,56,5,2,7,4.13,136.65
7456,15.0,2011.0,7.0,14.0,13.0,1005.730446,37.3955,56,5,2,7,4.1,136.6
7457,15.0,2011.0,7.0,14.0,14.0,1008.311379,38.4296,56,16,3,5,4.08,136.5416667
7458,15.0,2011.0,7.0,14.0,15.0,1016.060618,37.6662,56,16,3,7,4.05,136.4833333
7459,15.0,2011.0,7.0,14.0,16.0,1029.556393,35.6429,54,18,2,7,4.03,136.4416667
7460,15.0,2011.0,7.0,14.0,17.0,1049.440326,36.4661,48,39,2,7,4.04,136.3833333
7461,15.0,2011.0,7.0,14.0,18.0,1076.607607,41.353,47,42,6,9,4.04,136.3333333
7462,15.0,2011.0,7.0,14.0,19.0,1112.016821,44.7457,56,42,11,21,4.11,136.3
7463,15.0,2011.0,7.0,14.0,20.0,1156.01832,45.9315,60,42,12,24,4.2,136.2416667
7464,15.0,2011.0,7.0,14.0,21.0,1206.529531,46.8905,61,42,12,24,4.31,136.1916667
7465,15.0,2011.0,7.0,14.0,22.0,1260.859655,47.2277,61,42,12,24,4.49,136.1416667
7466,15.0,2011.0,7.0,14.0,23.0,1316.486359,47.2595,63,42,12,24,4.62,136.0916667
7467,15.0,2011.0,7.0,14.0,24.0,1371.561195,46.9976,63,42,12,24,4.68,136.0416667
7468,15.0,2011.0,7.0,15.0,1.0,1424.404185,46.7422,63,42,12,24,4.69,135.9833333
7469,15.0,2011.0,7.0,15.0,2.0,1473.873491,46.5396,63,42,12,24,4.7,135.925
7470,15.0,2011.0,7.0,15.0,3.0,1520.97983,46.3299,63,42,12,24,4.72,135.8666667
7471,15.0,2011.0,7.0,15.0,4.0,1567.272061,45.1683,63,42,12,24,4.75,135.7916667
7472,15.0,2011.0,7.0,15.0,5.0,1613.754152,40.98,62,42,12,24,4.83,135.7333333
7473,15.0,2011.0,7.0,15.0,6.0,1659.250511,40.111,58,47,18,24,4.88,135.675
7474,15.0,2011.0,7.0,15.0,7.0,1702.04066,44.5337,47,51,23,28,5.02,135.6416667
7475,15.0,2011.0,7.0,15.0,8.0,1740.404117,47.4715,46,52,32,41,5.15,135.6666667
7476,15.0,2011.0,7.0,15.0,9.0,1772.649466,47.752,46,52,32,42,5.29,135.7166667
7477,15.0,2011.0,7.0,15.0,10.0,1797.201533,47.8115,45,52,33,42,5.37,135.7333333
7478,15.0,2011.0,7.0,15.0,11.0,1812.514208,47.7891,45,52,33,42,5.42,135.7
7479,15.0,2011.0,7.0,15.0,12.0,1817.504661,47.744,45,52,33,42,5.44,135.6666667
7480,15.0,2011.0,7.0,15.0,13.0,1812.943175,47.694,45,51,33,42,5.43,135.6333333
7481,15.0,2011.0,7.0,15.0,14.0,1800.063315,47.6346,45,51,33,43,5.42,135.6083333
7482,15.0,2011.0,7.0,15.0,15.0,1780.12596,47.6346,45,51,33,43,5.39,135.5833333
7483,15.0,2011.0,7.0,15.0,16.0,1754.501251,47.6346,45,51,33,43,5.36,135.5666667
7484,15.0,2011.0,7.0,15.0,17.0,1724.586647,47.6346,45,51,33,42,5.32,135.55
7485,15.0,2011.0,7.0,15.0,18.0,1691.736173,47.6346,45,50,33,42,5.3,135.5416667
7486,15.0,2011.0,7.0,15.0,19.0,1657.130138,47.6346,45,50,32,42,5.26,135.5
7487,15.0,2011.0,7.0,15.0,20.0,1621.905419,47.6718,46,50,32,42,5.21,135.4083333
7488,15.0,2011.0,7.0,15.0,21.0,1587.129477,48.0149,46,50,32,42,5.15,135.2916667
7489,15.0,2011.0,7.0,15.0,22.0,1553.592107,48.2943,46,50,32,42,5.09,135.2166667
7490,15.0,2011.0,7.0,15.0,23.0,1522.013687,48.6037,46,50,32,42,5.04,135.1916667
7491,15.0,2011.0,7.0,15.0,24.0,1492.617619,48.68,46,50,32,42,4.98,135.175
7492,15.0,2011.0,7.0,16.0,1.0,1463.639398,48.7395,46,49,32,42,4.93,135.1666667
7493,15.0,2011.0,7.0,16.0,2.0,1432.817547,48.9407,46,49,32,42,4.88,135.1583333
7494,15.0,2011.0,7.0,16.0,3.0,1397.890584,49.1459,48,49,32,42,4.82,135.15
7495,15.0,2011.0,7.0,16.0,4.0,1357.453611,48.8739,48,49,31,42,4.78,135.1416667
7496,15.0,2011.0,7.0,16.0,5.0,1313.528049,48.1822,47,49,31,39,4.73,135.1416667
7497,15.0,2011.0,7.0,16.0,6.0,1268.9919,47.3566,47,49,31,39,4.67,135.125
7498,15.0,2011.0,7.0,16.0,7.0,1226.450148,46.3463,47,49,31,39,4.62,135.1083333
7499,15.0,2011.0,7.0,16.0,8.0,1187.415709,46.056,47,49,27,39,4.57,135.1
7500,15.0,2011.0,7.0,16.0,9.0,1153.128483,46.0246,47,49,22,36,4.53,135.1
7501,15.0,2011.0,7.0,16.0,10.0,1124.6395,46.0004,47,49,21,36,4.48,135.0916667
7502,15.0,2011.0,7.0,16.0,11.0,1102.244319,45.9736,47,49,21,36,4.43,135.0833333
7503,15.0,2011.0,7.0,16.0,12.0,1086.049633,45.92,47,49,21,34,4.38,135.075
7504,15.0,2011.0,7.0,16.0,13.0,1075.69414,45.6141,47,49,21,22,4.34,135.0666667
7505,15.0,2011.0,7.0,16.0,14.0,1068.944562,45.3762,46,38,21,19,4.29,135.0583333
7506,15.0,2011.0,7.0,16.0,15.0,1063.099629,45.1937,46,38,21,19,4.25,135.0583333
7507,15.0,2011.0,7.0,16.0,16.0,1055.976379,44.6459,46,36,21,19,4.21,135.05
7508,15.0,2011.0,7.0,16.0,17.0,1047.46508,44.1217,42,15,21,19,4.18,135.0333333
7509,15.0,2011.0,7.0,16.0,18.0,1037.974311,45.3413,44,10,21,19,4.15,135.025
7510,15.0,2011.0,7.0,16.0,19.0,1027.946265,48.3533,57,12,30,19,4.14,135.0166667
7511,15.0,2011.0,7.0,16.0,20.0,1017.957592,48.3883,56,12,24,41,4.17,135.0166667
7512,15.0,2011.0,7.0,16.0,21.0,1008.618561,47.7829,52,12,19,43,4.14,135.0083333
7513,15.0,2011.0,7.0,16.0,22.0,1000.539438,47.709,46,12,10,43,4.14,135.0083333
7514,15.0,2011.0,7.0,16.0,23.0,994.1077789,47.1796,44,12,10,43,4.13,135.0083333
7515,15.0,2011.0,7.0,16.0,24.0,988.8202885,45.9546,45,12,9,43,4.09,135.0083333
7516,15.0,2011.0,7.0,17.0,1.0,983.9509611,45.1968,48,13,9,39,4.05,135.0083333
7517,15.0,2011.0,7.0,17.0,2.0,979.0009572,46.8205,50,13,9,26,4.02,135.0083333
7518,15.0,2011.0,7.0,17.0,3.0,974.3801051,45.6089,57,13,10,26,3.99,135
7519,15.0,2011.0,7.0,17.0,4.0,970.7253996,38.9443,66,13,10,38,3.98,135
7520,15.0,2011.0,7.0,17.0,5.0,968.6345874,33.9095,65,13,10,38,4.02,135
7521,15.0,2011.0,7.0,17.0,6.0,968.5484212,31.6139,56,8,10,38,4.14,135
7522,15.0,2011.0,7.0,17.0,7.0,970.8684055,30.5666,51,4,10,38,4.27,135
7523,15.0,2011.0,7.0,17.0,8.0,975.6775338,30.1881,50,3,10,37,4.28,135
7524,15.0,2011.0,7.0,17.0,9.0,981.7847551,30.0852,50,3,10,37,4.26,135
7525,15.0,2011.0,7.0,17.0,10.0,987.6805073,30.0852,48,3,10,37,4.22,135
7526,15.0,2011.0,7.0,17.0,11.0,992.0279753,30.0852,48,3,10,37,4.19,135
7527,15.0,2011.0,7.0,17.0,12.0,994.1813307,30.1733,48,3,10,37,4.14,135
7528,15.0,2011.0,7.0,17.0,13.0,993.6674918,30.2012,48,3,10,38,4.1,135.0083333
7529,15.0,2011.0,7.0,17.0,14.0,990.0509294,30.1595,48,3,10,38,4.08,135.0083333
7530,15.0,2011.0,7.0,17.0,15.0,983.046325,29.1002,48,3,10,38,4.06,135.0166667
7531,15.0,2011.0,7.0,17.0,16.0,972.4059126,25.3844,48,3,10,38,4.04,135.025
7532,15.0,2011.0,7.0,17.0,17.0,957.8819262,19.9954,45,3,10,38,4.04,135.0333333
7533,15.0,2011.0,7.0,17.0,18.0,939.6490732,17.0283,43,3,10,38,4.03,135.0333333
7534,15.0,2011.0,7.0,17.0,19.0,919.5719556,16.7769,43,3,10,38,4.02,135.0333333
7535,15.0,2011.0,7.0,17.0,20.0,899.9376486,16.7465,43,3,10,38,4,135.0333333
7536,15.0,2011.0,7.0,17.0,21.0,882.5065511,16.7247,43,3,10,38,3.96,135.0333333
7537,15.0,2011.0,7.0,17.0,22.0,866.9323545,16.7247,43,3,10,38,3.94,135.025
7538,15.0,2011.0,7.0,17.0,23.0,852.3420739,16.6946,43,3,10,38,3.9,135.025
7539,15.0,2011.0,7.0,17.0,24.0,837.7870768,16.6946,43,3,10,38,3.87,135.025
7540,15.0,2011.0,7.0,18.0,1.0,822.0161413,16.6946,43,3,10,38,3.84,135.025
7541,15.0,2011.0,7.0,18.0,2.0,803.7023985,16.6946,43,3,10,38,3.81,135.025
7542,15.0,2011.0,7.0,18.0,3.0,781.5329763,16.6946,43,3,10,38,3.78,135.0166667
7543,15.0,2011.0,7.0,18.0,4.0,754.2509912,16.6946,43,3,10,38,3.76,135.0083333
7544,15.0,2011.0,7.0,18.0,5.0,720.6135571,16.6946,43,3,10,38,3.73,135
7545,16.0,2011.0,7.0,26.0,5.0,285.9727259,26.7789,40,25,3,24,2.57,133.3666667
7546,16.0,2011.0,7.0,26.0,6.0,279.4357477,26.7966,40,25,3,24,2.56,133.3583333
7547,16.0,2011.0,7.0,26.0,7.0,273.7698757,26.7867,40,25,3,24,2.56,133.35
7548,16.0,2011.0,7.0,26.0,8.0,269.7809902,26.7722,40,25,3,24,2.54,133.3416667
7549,16.0,2011.0,7.0,26.0,9.0,266.6779558,26.6811,40,25,3,24,2.53,133.3333333
7550,16.0,2011.0,7.0,26.0,10.0,263.2703831,26.6811,40,25,3,23,2.51,133.325
7551,16.0,2011.0,7.0,26.0,11.0,258.7558318,26.5915,36,25,3,23,2.5,133.3166667
7552,16.0,2011.0,7.0,26.0,12.0,253.8836573,25.7193,30,25,3,23,2.48,133.3083333
7553,16.0,2011.0,7.0,26.0,13.0,249.7911643,25.521,23,19,3,23,2.47,133.3
7554,16.0,2011.0,7.0,26.0,14.0,247.2627564,25.4546,23,7,3,21,2.46,133.3
7555,16.0,2011.0,7.0,26.0,15.0,245.6712346,25.4104,23,6,3,21,2.44,133.3
7556,16.0,2011.0,7.0,26.0,16.0,244.1664801,24.8048,23,3,2,21,2.43,133.3
7557,16.0,2011.0,7.0,26.0,17.0,242.418298,24.7077,23,2,2,21,2.42,133.3
7558,16.0,2011.0,7.0,26.0,18.0,240.2264744,24.7077,23,2,2,21,2.41,133.3
7559,16.0,2011.0,7.0,26.0,19.0,237.429161,24.7081,23,2,2,21,2.4,133.3
