?�수?�상번호,???????�간,?�입???�역?�균강수,강우(A지??,강우(B지??,강우(C지??,강우(D지??,?�위(E지??,?�위(D지??,,,,
14,2011,7,4,3,7740.177514,136.0718,166,148,89,109,11.43,136.1464286
14,2011,7,4,4,7545.922194,136.0718,166,148,89,109,11.43,136.2357143
14,2011,7,4,5,7203.290118,136.0718,166,148,89,109,11.19,136.3357143
14,2011,7,4,6,6745.761492,136.1737,166,148,89,109,10.8,136.4535714
14,2011,7,4,7,6213.386504,136.2179,166,148,90,109,10.39,136.5785714
14,2011,7,4,8,5654.534804,136.2179,166,148,90,109,9.88,136.7142857
14,2011,7,4,9,5119.165811,136.2179,166,148,90,109,9.43,136.8535714
14,2011,7,4,10,4646.877807,136.2584,166,148,90,109,8.99,137
14,2011,7,4,11,4243.176004,136.2905,166,148,90,109,8.64,137.1535714
14,2011,7,4,12,3903.701922,136.2905,166,148,90,109,8.29,137.3107143
14,2011,7,4,13,3618.245273,136.2905,166,148,90,109,7.98,137.4714286
14,2011,7,4,14,3376.029576,136.3082,166,148,90,109,7.67,137.6357143
14,2011,7,4,15,3169.865397,136.3082,166,148,90,109,7.42,137.8
14,2011,7,4,16,2992.059263,136.3082,166,148,90,109,7.19,137.9642857
14,2011,7,4,17,2829.314508,136.3082,166,148,90,109,6.94,138.1285714
14,2011,7,4,18,2669.255794,136.3082,166,148,90,109,6.72,138.2892857
14,2011,7,4,19,2510.570637,136.3082,166,148,90,109,6.55,138.4464286
14,2011,7,4,20,2361.366084,136.3082,166,148,90,109,6.37,138.6
14,2011,7,4,21,2230.13196,136.3082,166,148,90,109,6.18,138.75
14,2011,7,4,22,2119.791783,136.3082,166,148,90,109,6.04,138.8928571
14,2011,7,4,23,2029.474555,136.3082,166,148,90,109,5.9,139.0321429
14,2011,7,4,24,1948.697519,136.3082,166,148,90,104,5.78,139.1607143
15,2011,7,7,8,480.2647315,0.0573,0,0,0,0,3.12,135.8071429
15,2011,7,7,9,469.6913817,0.0744,0,0,0,0,3.1,135.675
15,2011,7,7,10,458.850277,0.0744,0,0,0,0,3.08,135.5392857
15,2011,7,7,11,448.7810888,0.0744,0,0,0,0,3.06,135.4071429
15,2011,7,7,12,440.4479589,0.0744,0,0,0,0,3.04,135.275
15,2011,7,7,13,434.7961463,0.308,0,0,1,0,3.03,135.1464286
15,2011,7,7,14,433.0592958,2.466,0,1,5,1,3.02,135.0178571
15,2011,7,7,15,437.6245947,4.0197,1,2,7,3,3,134.8928571
15,2011,7,7,16,451.1676155,4.1922,1,2,7,3,2.99,134.7714286
15,2011,7,7,17,475.5818647,4.4379,1,2,7,3,2.98,134.65
15,2011,7,7,18,509.6325826,5.1059,2,2,7,4,2.96,134.5321429
15,2011,7,7,19,551.3029429,7.0807,24,3,7,4,2.95,134.4142857
15,2011,7,7,20,599.5059315,13.618,39,3,7,5,2.94,134.3035714
15,2011,7,7,21,656.8737816,19.9401,44,8,17,20,2.92,134.1964286
15,2011,7,7,22,726.9685383,23.8896,47,17,25,23,2.91,134.0892857
15,2011,7,7,23,812.7140475,28.0144,58,17,25,24,2.92,133.9892857
15,2011,7,7,24,914.4813574,38.2962,58,28,33,47,2.96,133.8928571
15,2011,7,8,1,1032.003317,41.1734,65,37,34,49,3.03,133.7964286
15,2011,7,8,2,1164.855358,47.3378,72,37,36,56,3.13,133.7071429
15,2011,7,8,3,1311.983244,53.9736,76,48,41,65,3.25,133.6214286
15,2011,7,8,4,1472.17532,59.6086,84,52,41,67,3.41,133.5392857
15,2011,7,8,5,1644.219932,69.5862,89,59,49,81,3.84,133.4642857
15,2011,7,8,6,1826.632997,75.3921,91,72,64,91,4.1,133.3928571
15,2011,7,8,7,2016.840709,78.2493,91,89,64,92,4.49,133.325
15,2011,7,8,8,2211.996833,78.9228,91,91,64,92,4.98,133.2642857
15,2011,7,8,9,2408.022127,78.9228,91,91,64,92,5.52,133.2071429
15,2011,7,8,10,2595.905317,78.9399,91,91,64,92,6,133.1571429
15,2011,7,8,11,2765.402124,78.9816,91,91,64,92,6.32,133.1142857
15,2011,7,8,12,2907.239396,79.0358,91,91,64,92,6.6,133.0785714
15,2011,7,8,13,3016.028493,79.86,92,91,68,93,6.89,133.0464286
15,2011,7,8,14,3087.351902,80.9776,92,93,70,94,7.1,133.025
15,2011,7,8,15,3118.58409,82.7292,93,94,70,95,7.24,133.0107143
15,2011,7,8,16,3114.26743,83.5826,95,94,72,96,7.26,133.0035714
15,2011,7,8,17,3080.736273,84.2104,95,94,73,97,7.17,133
15,2011,7,8,18,3025.371408,84.3706,95,94,73,97,7.08,133.0035714
15,2011,7,8,19,2959.739375,84.4661,95,94,73,98,6.93,133.0142857
15,2011,7,8,20,2896.453153,84.495,95,94,73,98,6.79,133.0285714
15,2011,7,8,21,2847.106556,84.7914,95,94,73,98,6.68,133.0464286
15,2011,7,8,22,2819.216753,85.3223,96,94,73,98,6.48,133.0714286
15,2011,7,8,23,2819.281745,86.5761,104,94,73,98,6.31,133.1035714
15,2011,7,8,24,2853.799537,87.2227,105,94,73,99,6.16,133.1392857
15,2011,7,9,1,2927.180289,90.6197,111,94,74,100,6.02,133.175
15,2011,7,9,2,3035.482782,96.8443,119,94,77,103,5.88,133.2178571
15,2011,7,9,3,3172.677954,101.2264,125,96,83,106,5.78,133.2642857
15,2011,7,9,4,3332.445407,105.0809,140,96,84,108,5.67,133.3107143
15,2011,7,9,5,3507.299412,108.6779,143,96,84,108,5.6,133.3642857
15,2011,7,9,6,3689.462906,115.8283,148,96,88,113,5.53,133.4214286
15,2011,7,9,7,3871.885487,120.8046,152,100,96,121,5.52,133.4821429
15,2011,7,9,8,4050.42341,131.328,161,113,116,125,5.84,133.5464286
15,2011,7,9,9,4221.659593,139.8641,171,120,128,137,6.45,133.6178571
15,2011,7,9,10,4381.315109,143.7483,171,128,128,136,7.01,133.6928571
15,2011,7,9,11,4521.663661,144.512,171,130,128,136,7.45,133.7714286
15,2011,7,9,12,4634.117104,144.6157,171,130,128,136,7.88,133.8571429
15,2011,7,9,13,4711.181563,144.6157,171,130,128,135,8.2,133.9464286
15,2011,7,9,14,4749.740219,144.6157,171,129,128,135,8.38,134.0392857
15,2011,7,9,15,4747.770521,144.6334,171,128,128,134,8.51,134.1392857
15,2011,7,9,16,4704.381269,144.6334,171,128,128,119,8.59,134.2392857
15,2011,7,9,17,4623.206671,144.6334,171,128,127,116,8.63,134.3464286
15,2011,7,9,18,4509.012291,144.5761,171,128,123,115,8.55,134.4571429
15,2011,7,9,19,4366.563689,144.559,171,127,121,92,8.46,134.5678571
15,2011,7,9,20,4201.122091,144.559,171,127,121,90,8.3,134.6821429
15,2011,7,9,21,4019.931379,144.6099,171,122,121,83,8.14,134.7964286
15,2011,7,9,22,3830.731099,144.6317,171,113,121,74,7.93,134.9107143
15,2011,7,9,23,3640.396081,144.3981,171,113,121,72,7.73,135.0285714
15,2011,7,9,24,3452.342289,142.2401,171,102,121,58,7.51,135.1464286
15,2011,7,10,1,3269.120968,140.6864,171,93,111,48,7.29,135.2678571
15,2011,7,10,2,3093.247156,140.5139,171,93,103,47,7.07,135.3857143
15,2011,7,10,3,2927.09105,140.3342,170,82,103,47,6.86,135.5035714
15,2011,7,10,4,2772.986636,140.9038,170,78,100,47,6.7,135.6214286
15,2011,7,10,5,2633.074204,140.9291,170,72,99,54,6.53,135.7428571
15,2011,7,10,6,2508.719264,136.2255,169,62,97,54,6.37,135.8607143
15,2011,7,10,7,2401.093626,131.0152,149,47,92,54,6.25,135.9785714
15,2011,7,10,8,2311.003551,127.2575,136,46,92,53,6.14,136.0964286
15,2011,7,10,9,2237.79309,123.4652,131,46,84,52,6.05,136.2142857
15,2011,7,10,10,2180.440741,113.525,128,46,69,51,5.92,136.3285714
15,2011,7,10,11,2138.185208,111.1649,117,46,70,50,5.81,136.4392857
15,2011,7,10,12,2111.306003,105.4747,117,46,72,50,5.72,136.5464286
15,2011,7,10,13,2100.34284,99.1352,110,47,72,50,5.63,136.6464286
15,2011,7,10,14,2105.835435,93.9195,103,45,72,49,5.53,136.7428571
15,2011,7,10,15,2127.426692,84.4574,99,44,74,49,5.46,136.8357143
15,2011,7,10,16,2161.172274,80.4924,92,44,78,51,5.39,136.9214286
15,2011,7,10,17,2202.231032,81.1821,91,44,80,56,5.32,137.0035714
15,2011,7,10,18,2245.798521,84.4167,90,49,84,60,5.27,137.0785714
15,2011,7,10,19,2287.217107,88.4997,91,52,89,65,5.22,137.1464286
15,2011,7,10,20,2321.86586,93.9858,93,57,94,70,5.2,137.2142857
15,2011,7,10,21,2345.838736,96.1902,94,59,96,69,5.21,137.275
15,2011,7,10,22,2358.08923,96.3284,94,60,96,66,5.25,137.3285714
15,2011,7,10,23,2358.285722,95.5459,94,60,96,64,5.31,137.3785714
15,2011,7,10,24,2346.537031,94.4283,94,60,96,64,5.38,137.4214286
15,2011,7,11,1,2324.713714,92.8011,93,60,96,59,5.43,137.4607143
15,2011,7,11,2,2295.126766,91.9818,93,60,96,51,5.43,137.4964286
15,2011,7,11,3,2259.858401,91.6406,93,59,96,47,5.41,137.5285714
15,2011,7,11,4,2220.075701,91.8685,91,59,97,34,5.4,137.5571429
15,2011,7,11,5,2176.716967,92.2221,92,59,96,34,5.37,137.5821429
15,2011,7,11,6,2130.551238,92.4902,92,59,93,34,5.34,137.6071429
15,2011,7,11,7,2081.670504,92.6336,93,56,87,34,5.31,137.6285714
15,2011,7,11,8,2029.997494,92.808,94,43,87,35,5.27,137.6464286
15,2011,7,11,9,1975.454936,92.0921,95,36,87,35,5.22,137.6607143
15,2011,7,11,10,1918.54507,91.8992,95,28,83,35,5.19,137.675
15,2011,7,11,11,1862.088182,88.6206,88,26,75,35,5.14,137.6857143
15,2011,7,11,12,1809.484069,82.396,87,26,55,35,5.09,137.6964286
15,2011,7,11,13,1763.494592,78.0756,81,26,43,35,5.04,137.7035714
15,2011,7,11,14,1724.329869,74.2382,73,26,43,35,4.99,137.7107143
15,2011,7,11,15,1691.56208,70.6412,67,26,43,35,4.94,137.7178571
15,2011,7,11,16,1664.626081,63.5325,52,26,43,35,4.89,137.725
15,2011,7,11,17,1642.407419,58.5562,49,26,43,35,4.84,137.7321429
15,2011,7,11,18,1623.654318,48.682,44,26,43,35,4.79,137.7392857
15,2011,7,11,19,1607.570553,44.0016,52,31,51,36,4.75,137.7428571
15,2011,7,11,20,1595.182124,42.7722,44,32,55,46,4.71,137.7464286
15,2011,7,11,21,1587.970583,44.4098,36,32,60,47,4.69,137.75
15,2011,7,11,22,1587.02359,46.5429,38,32,63,49,4.68,137.7535714
15,2011,7,11,23,1591.853236,47.7383,38,36,63,49,4.67,137.7571429
15,2011,7,11,24,1601.577718,47.7996,38,37,63,42,4.7,137.7571429
15,2011,7,12,1,1615.211679,47.9164,38,37,63,45,4.73,137.7535714
15,2011,7,12,2,1631.355547,48.4927,38,37,63,45,4.72,137.75
15,2011,7,12,3,1648.506197,48.883,38,37,63,45,4.7,137.7464286
15,2011,7,12,4,1665.160503,50.8374,40,37,64,45,4.69,137.7428571
15,2011,7,12,5,1680.35442,54.1286,46,36,74,49,4.67,137.7392857
15,2011,7,12,6,1695.280224,57.7201,48,33,79,53,4.66,137.7357143
15,2011,7,12,7,1711.669269,60.6605,48,34,83,61,4.68,137.7285714
15,2011,7,12,8,1730.812393,62.4837,49,36,80,68,4.72,137.7178571
15,2011,7,12,9,1752.238347,63.5935,49,40,81,68,4.82,137.7071429
15,2011,7,12,10,1775.035365,63.6818,49,40,81,68,4.87,137.6964286
15,2011,7,12,11,1798.288857,63.7231,49,40,81,66,4.98,137.6857143
15,2011,7,12,12,1821.072948,63.7942,49,40,81,61,5.05,137.675
15,2011,7,12,13,1842.458941,63.9901,49,39,82,57,5.09,137.6642857
15,2011,7,12,14,1861.590286,63.0079,49,39,82,51,5.12,137.6535714
15,2011,7,12,15,1877.89901,61.2104,49,39,81,45,5.13,137.6428571
15,2011,7,12,16,1890.889287,59.5864,49,39,79,43,5.14,137.6321429
15,2011,7,12,17,1900.265288,59.6779,50,39,79,43,5.16,137.6178571
15,2011,7,12,18,1906.531184,64.7337,57,36,82,45,5.18,137.6035714
15,2011,7,12,19,1910.391143,68.986,68,33,80,46,5.2,137.5892857
15,2011,7,12,20,1912.371089,69.6107,67,28,76,46,5.22,137.575
15,2011,7,12,21,1912.283965,69.1229,67,26,70,46,5.2,137.5607143
15,2011,7,12,22,1909.764468,68.6487,68,25,64,46,5.22,137.5464286
15,2011,7,12,23,1904.447296,68.3524,68,25,59,46,5.31,137.5357143
15,2011,7,12,24,1896.381803,67.9773,68,25,53,45,5.35,137.525
15,2011,7,13,1,1887.27598,67.5069,68,25,50,45,5.37,137.5142857
15,2011,7,13,2,1879.252473,65.7461,68,25,50,45,5.4,137.5035714
15,2011,7,13,3,1873.747196,62.2586,68,24,50,44,5.4,137.4928571
15,2011,7,13,4,1869.44912,58.3505,67,24,50,44,5.41,137.4821429
15,2011,7,13,5,1864.360483,54.2675,63,24,50,44,5.43,137.475
15,2011,7,13,6,1856.581435,48.7643,62,24,50,44,5.45,137.4678571
15,2011,7,13,7,1844.603783,46.5182,61,23,50,44,5.47,137.4607143
15,2011,7,13,8,1827.017248,46.3258,59,23,49,44,5.48,137.4535714
15,2011,7,13,9,1802.714573,46.2841,58,23,49,44,5.45,137.4464286
15,2011,7,13,10,1771.800586,46.2841,58,23,49,44,5.38,137.4392857
15,2011,7,13,11,1734.68314,46.1597,58,23,49,44,5.31,137.4321429
15,2011,7,13,12,1691.942608,46.1853,58,23,48,44,5.24,137.4285714
15,2011,7,13,13,1644.849453,45.9532,58,24,48,44,5.17,137.4285714
15,2011,7,13,14,1594.846658,45.5651,58,24,48,43,5.11,137.4285714
15,2011,7,13,15,1543.430875,45.116,57,24,48,33,5.04,137.425
15,2011,7,13,16,1492.313418,44.9,57,24,48,32,4.97,137.4214286
15,2011,7,13,17,1443.25927,44.9526,57,24,48,30,4.91,137.4142857
15,2011,7,13,18,1398.033413,44.939,57,25,48,30,4.84,137.4071429
15,2011,7,13,19,1357.948682,45.2267,56,20,48,30,4.79,137.3964286
15,2011,7,13,20,1322.509316,45.7833,55,19,48,27,4.75,137.3821429
15,2011,7,13,21,1290.76741,45.9909,54,19,48,28,4.69,137.3714286
15,2011,7,13,22,1261.92007,46.064,53,19,48,28,4.63,137.3571429
15,2011,7,13,23,1235.744457,46.0265,52,15,40,28,4.61,137.3428571
15,2011,7,13,24,1212.162745,46.0362,52,14,36,24,4.58,137.3285714
15,2011,7,14,1,1190.919009,46.1191,52,15,31,20,4.54,137.3107143
15,2011,7,14,2,1171.044923,46.4151,53,15,28,11,4.5,137.2928571
15,2011,7,14,3,1151.394063,46.653,53,15,29,4,4.46,137.275
15,2011,7,14,4,1131.110229,46.1863,53,15,29,4,4.41,137.2535714
15,2011,7,14,5,1110.498136,42.8961,57,15,29,4,4.37,137.2321429
15,2011,7,14,6,1090.152725,40.7655,60,15,29,4,4.33,137.2071429
15,2011,7,14,7,1070.676367,38.615,48,12,29,4,4.31,137.1785714
15,2011,7,14,8,1052.701158,36.7747,48,9,28,4,4.26,137.15
15,2011,7,14,9,1036.866621,36.8887,50,5,18,7,4.22,137.1178571
15,2011,7,14,10,1023.781106,37.4328,54,5,13,7,4.19,137.0821429
15,2011,7,14,11,1013.928259,37.4135,56,5,9,7,4.16,137.0464286
15,2011,7,14,12,1007.76055,37.3955,56,5,8,7,4.13,137.0071429
15,2011,7,14,13,1005.730446,38.4296,56,5,7,8,4.1,136.9678571
15,2011,7,14,14,1008.311379,37.6662,56,16,7,7,4.08,136.925
15,2011,7,14,15,1016.060618,35.6429,56,16,7,7,4.05,136.8821429
15,2011,7,14,16,1029.556393,36.4661,54,18,11,9,4.03,136.8428571
15,2011,7,14,17,1049.440326,41.353,49,39,15,21,4.04,136.7928571
15,2011,7,14,18,1076.607607,44.7457,56,42,16,24,4.04,136.7428571
15,2011,7,14,19,1112.016821,45.9315,61,42,16,24,4.11,136.7
15,2011,7,14,20,1156.01832,46.8905,61,42,16,24,4.2,136.6464286
15,2011,7,14,21,1206.529531,47.2277,61,42,16,24,4.31,136.5964286
15,2011,7,14,22,1260.859655,47.2595,63,42,13,24,4.49,136.5428571
15,2011,7,14,23,1316.486359,46.9976,63,42,13,24,4.62,136.4928571
15,2011,7,14,24,1371.561195,46.7422,63,42,13,24,4.68,136.4428571
15,2011,7,15,1,1424.404185,46.5396,63,42,13,24,4.69,136.3892857
15,2011,7,15,2,1473.873491,46.3299,63,42,13,24,4.7,136.3357143
15,2011,7,15,3,1520.97983,45.1683,63,42,13,24,4.72,136.2821429
15,2011,7,15,4,1567.272061,40.98,63,42,18,24,4.75,136.225
15,2011,7,15,5,1613.754152,40.111,65,42,23,28,4.83,136.1714286
15,2011,7,15,6,1659.250511,44.5337,60,47,32,41,4.88,136.1178571
15,2011,7,15,7,1702.04066,47.4715,47,51,32,42,5.02,136.0785714
15,2011,7,15,8,1740.404117,47.752,46,52,33,42,5.15,136.0571429
15,2011,7,15,9,1772.649466,47.8115,46,52,33,42,5.29,136.0464286
15,2011,7,15,10,1797.201533,47.7891,45,52,33,42,5.37,136.0214286
15,2011,7,15,11,1812.514208,47.744,45,52,33,42,5.42,135.9785714
15,2011,7,15,12,1817.504661,47.694,45,52,33,43,5.44,135.9321429
15,2011,7,15,13,1812.943175,47.6346,45,51,33,43,5.43,135.8857143
15,2011,7,15,14,1800.063315,47.6346,45,51,33,43,5.42,135.8428571
15,2011,7,15,15,1780.12596,47.6346,45,51,33,43,5.39,135.8
15,2011,7,15,16,1754.501251,47.6346,45,51,33,42,5.36,135.7607143
15,2011,7,15,17,1724.586647,47.6346,45,51,33,42,5.32,135.7214286
15,2011,7,15,18,1691.736173,47.6346,45,50,33,42,5.3,135.6892857
15,2011,7,15,19,1657.130138,47.6718,46,50,33,42,5.26,135.6571429
15,2011,7,15,20,1621.905419,48.0149,46,50,33,42,5.21,135.6142857
15,2011,7,15,21,1587.129477,48.2943,46,50,33,42,5.15,135.5785714
15,2011,7,15,22,1553.592107,48.6037,46,50,33,42,5.09,135.5428571
15,2011,7,15,23,1522.013687,48.68,46,50,33,42,5.04,135.5035714
15,2011,7,15,24,1492.617619,48.7395,46,50,33,42,4.98,135.475
15,2011,7,16,1,1463.639398,48.9407,46,49,33,42,4.93,135.4464286
15,2011,7,16,2,1432.817547,49.1459,48,49,33,42,4.88,135.4214286
15,2011,7,16,3,1397.890584,48.8739,48,49,33,42,4.82,135.3964286
15,2011,7,16,4,1357.453611,48.1822,48,49,33,39,4.78,135.375
15,2011,7,16,5,1313.528049,47.3566,47,49,33,39,4.73,135.3607143
15,2011,7,16,6,1268.9919,46.3463,47,49,33,39,4.67,135.3464286
15,2011,7,16,7,1226.450148,46.056,47,49,32,39,4.62,135.3321429
15,2011,7,16,8,1187.415709,46.0246,47,49,32,36,4.57,135.3178571
15,2011,7,16,9,1153.128483,46.0004,47,49,32,36,4.53,135.3071429
15,2011,7,16,10,1124.6395,45.9736,47,49,32,36,4.48,135.2928571
15,2011,7,16,11,1102.244319,45.92,47,49,32,34,4.43,135.2642857
15,2011,7,16,12,1086.049633,45.6141,47,49,32,22,4.38,135.2214286
15,2011,7,16,13,1075.69414,45.3762,47,49,32,19,4.34,135.1678571
15,2011,7,16,14,1068.944562,45.1937,46,38,32,19,4.29,135.1321429
15,2011,7,16,15,1063.099629,44.6459,46,38,32,19,4.25,135.1214286
15,2011,7,16,16,1055.976379,44.1217,46,36,31,19,4.21,135.1107143
15,2011,7,16,17,1047.46508,45.3413,47,15,40,19,4.18,135.1035714
15,2011,7,16,18,1037.974311,48.3533,57,10,40,41,4.15,135.0964286
15,2011,7,16,19,1027.946265,48.3883,57,12,40,43,4.14,135.0892857
15,2011,7,16,20,1017.957592,47.7829,56,12,36,43,4.17,135.0821429
15,2011,7,16,21,1008.618561,47.709,52,12,31,43,4.14,135.075
15,2011,7,16,22,1000.539438,47.1796,46,12,30,43,4.14,135.0642857
15,2011,7,16,23,994.1077789,45.9546,45,12,30,43,4.13,135.0535714
15,2011,7,16,24,988.8202885,45.1968,48,12,30,39,4.09,135.05
15,2011,7,17,1,983.9509611,46.8205,50,13,31,27,4.05,135.0464286
15,2011,7,17,2,979.0009572,45.6089,57,13,31,38,4.02,135.0428571
15,2011,7,17,3,974.3801051,38.9443,66,13,31,38,3.99,135.0392857
15,2011,7,17,4,970.7253996,33.9095,66,13,31,38,3.98,135.0357143
15,2011,7,17,5,968.6345874,31.6139,65,13,31,38,4.02,135.0321429
15,2011,7,17,6,968.5484212,30.5666,56,8,31,38,4.14,135.0285714
15,2011,7,17,7,970.8684055,30.1881,51,4,31,37,4.27,135.025
15,2011,7,17,8,975.6775338,30.0852,50,3,25,37,4.28,135.0214286
15,2011,7,17,9,981.7847551,30.0852,50,3,20,37,4.26,135.0142857
15,2011,7,17,10,987.6805073,30.0852,48,3,11,37,4.22,135.0107143
15,2011,7,17,11,992.0279753,30.1733,48,3,11,38,4.19,135.0071429
15,2011,7,17,12,994.1813307,30.2012,48,3,10,38,4.14,135.0071429
15,2011,7,17,13,993.6674918,30.1595,48,3,10,38,4.1,135.0071429
15,2011,7,17,14,990.0509294,29.1002,48,3,10,38,4.08,135.0071429
15,2011,7,17,15,983.046325,25.3844,48,3,10,38,4.06,135.0107143
15,2011,7,17,16,972.4059126,19.9954,48,3,10,38,4.04,135.0142857
15,2011,7,17,17,957.8819262,17.0283,45,3,10,38,4.04,135.0178571
15,2011,7,17,18,939.6490732,16.7769,43,3,10,38,4.03,135.0178571
15,2011,7,17,19,919.5719556,16.7465,43,3,10,38,4.02,135.0142857
15,2011,7,17,20,899.9376486,16.7247,43,3,10,38,4,135.0142857
15,2011,7,17,21,882.5065511,16.7247,43,3,10,38,3.96,135.0142857
15,2011,7,17,22,866.9323545,16.6946,43,3,10,38,3.94,135.0107143
15,2011,7,17,23,852.3420739,16.6946,43,3,10,38,3.9,135.0107143
15,2011,7,17,24,837.7870768,16.6946,43,3,10,38,3.87,135.0107143
15,2011,7,18,1,822.0161413,16.6946,43,3,10,38,3.84,135.0142857
15,2011,7,18,2,803.7023985,16.6946,43,3,10,38,3.81,135.0142857
15,2011,7,18,3,781.5329763,16.6946,43,3,10,38,3.78,135.0142857
15,2011,7,18,4,754.2509912,16.6946,43,3,10,38,3.76,135.0142857
15,2011,7,18,5,720.6135571,16.6574,43,3,10,38,3.73,135.0142857
16,2011,7,26,5,285.9727259,26.7966,40,25,3,24,2.57,133.3857143
16,2011,7,26,6,279.4357477,26.7867,40,25,3,24,2.56,133.3821429
16,2011,7,26,7,273.7698757,26.7722,40,25,3,24,2.56,133.3785714
16,2011,7,26,8,269.7809902,26.6811,40,25,3,24,2.54,133.375
16,2011,7,26,9,266.6779558,26.6811,40,25,3,23,2.53,133.3714286
16,2011,7,26,10,263.2703831,26.5915,40,25,3,23,2.51,133.3678571
16,2011,7,26,11,258.7558318,25.7193,36,25,3,23,2.5,133.3642857
16,2011,7,26,12,253.8836573,25.521,30,25,3,23,2.48,133.3607143
16,2011,7,26,13,249.7911643,25.4546,23,19,3,21,2.47,133.3571429
16,2011,7,26,14,247.2627564,25.4104,23,7,3,21,2.46,133.3535714
16,2011,7,26,15,245.6712346,24.8048,23,6,3,21,2.44,133.35
16,2011,7,26,16,244.1664801,24.7077,23,3,3,21,2.43,133.3464286
16,2011,7,26,17,242.418298,24.7077,23,2,3,21,2.42,133.3428571
16,2011,7,26,18,240.2264744,24.7081,23,2,3,21,2.41,133.3392857
16,2011,7,26,19,237.429161,25.2926,24,2,3,21,2.4,133.3357143
16,2011,7,26,20,234.0179722,27.654,28,3,3,22,2.39,133.3321429
16,2011,7,26,21,230.0228876,29.8534,31,7,4,22,2.38,133.3285714
16,2011,7,26,22,225.5186966,31.6001,35,7,4,25,2.37,133.325
16,2011,7,26,23,220.7594259,30.0472,36,14,4,25,2.36,133.3214286
16,2011,7,26,24,216.0439113,27.3493,33,15,4,7,2.36,133.3142857
16,2011,7,27,1,211.9638733,24.9221,33,15,4,4,2.36,133.3071429
16,2011,7,27,2,210.2825694,21.8165,33,15,4,4,2.36,133.3
16,2011,7,27,3,212.3021294,21.0839,27,15,4,4,2.36,133.2928571
16,2011,7,27,4,216.3086348,20.8697,27,15,3,4,2.35,133.2857143
16,2011,7,27,5,219.8341552,20.962,27,15,3,4,2.35,133.2785714
16,2011,7,27,6,221.283072,21.482,27,15,3,4,2.35,133.275
16,2011,7,27,7,222.5490147,22.3574,28,15,3,4,2.34,133.2714286
16,2011,7,27,8,226.3979249,26.3703,60,14,1,4,2.34,133.2678571
16,2011,7,27,9,236.1048065,37.017,84,14,2,4,2.34,133.2642857
16,2011,7,27,10,256.9809136,46.1594,86,27,3,17,2.34,133.2607143
16,2011,7,27,11,294.846563,50.2753,86,32,12,20,2.35,133.2571429
16,2011,7,27,12,357.0595157,54.0942,86,33,13,50,2.39,133.2535714
16,2011,7,27,13,457.1273109,60.2541,90,38,17,63,2.5,133.25
16,2011,7,27,14,608.5757024,63.4009,104,46,19,69,2.62,133.225
16,2011,7,27,15,818.8535251,68.2625,108,53,28,79,2.79,133.2
16,2011,7,27,16,1093.890384,69.7107,108,57,28,79,3.48,133.175
16,2011,7,27,17,1433.050481,70.1689,123,57,28,79,4.79,133.15
16,2011,7,27,18,1809.436407,72.0846,126,57,29,79,5.69,133.125
16,2011,7,27,19,2189.585347,74.495,130,57,29,84,6.39,133.1
16,2011,7,27,20,2542.028731,75.643,130,57,29,84,6.95,133.075
16,2011,7,27,21,2843.274956,77.4891,130,58,29,86,7.36,133.0535714
16,2011,7,27,22,3075.731661,79.2197,131,58,29,89,7.69,133.0357143
16,2011,7,27,23,3237.426486,79.8788,131,58,29,96,7.81,133.0214286
16,2011,7,27,24,3330.292069,80.3009,131,60,29,97,7.82,133.0071429
16,2011,7,28,1,3357.947984,80.4899,131,61,29,97,7.82,133
16,2011,7,28,2,3330.761541,80.5744,132,61,29,97,7.75,132.9964286
16,2011,7,28,3,3260.786987,80.5491,132,61,29,97,7.76,132.9964286
16,2011,7,28,4,3159.621757,80.7288,132,61,29,97,7.71,133.0035714
16,2011,7,28,5,3037.036049,80.8138,132,61,29,97,7.55,133.0178571
16,2011,7,28,6,2902.343251,80.8138,132,61,29,97,7.36,133.0357143
16,2011,7,28,7,2763.582538,80.8331,132,61,29,97,7.18,133.0571429
16,2011,7,28,8,2623.696235,80.8649,132,61,29,97,6.99,133.0821429
16,2011,7,28,9,2484.44099,80.8649,132,61,29,97,6.84,133.1107143
16,2011,7,28,10,2347.927608,80.9066,132,61,29,97,6.67,133.1428571
16,2011,7,28,11,2216.355436,80.9066,132,61,29,97,6.49,133.1785714
16,2011,7,28,12,2091.77995,80.9066,132,61,29,97,6.31,133.2178571
16,2011,7,28,13,1975.681147,80.942,132,61,29,97,6.14,133.2571429
16,2011,7,28,14,1869.39516,80.9837,132,61,29,97,5.98,133.3
16,2011,7,28,15,1773.672401,81.1686,133,61,29,96,5.83,133.3464286
16,2011,7,28,16,1686.920423,81.1754,133,61,29,96,5.7,133.3928571
16,2011,7,28,17,1606.961064,81.2223,133,61,29,93,5.57,133.4428571
16,2011,7,28,18,1532.178654,81.6912,153,61,29,93,5.43,133.5142857
16,2011,7,28,19,1463.207506,81.7546,153,61,29,93,5.33,133.5892857
16,2011,7,28,20,1400.916969,81.7546,153,60,29,93,5.19,133.6642857
16,2011,7,28,21,1344.866552,81.8381,153,56,29,93,5.1,133.7392857
16,2011,7,28,22,1294.288303,81.8381,153,56,29,93,5.01,133.8178571
16,2011,7,28,23,1248.548524,81.8381,153,49,29,93,4.91,133.8964286
